,business_id,count,name_biz,stars_biz,address,neighborhood,latitude,longitude
940,3ajqOW9A7VhResA08I7RTg,51,Hash House A Go Go,3.5,1 S Main St,Downtown,36.171861,-115.146844
942,Ipkl7KtlqxCe8bMMkwHwPQ,51,50's Diner Omelet House,4.0,"3050 E Desert Inn Rd, Ste 140",Eastside,36.1305272,-115.1084585
943,Er5XAY2UFGGqBHdqpeCFkA,51,Zenshin Asian Restaurant,4.0,9777 Las Vegas Blvd S,Southeast,36.0113116,-115.1747074
944,gqcJHVFCPeBRGnDf8bFzMw,51,Outback Steakhouse,3.5,8671 W Sahara Ave,The Lakes,36.1436176,-115.2809087
945,3Gt3xskppi9jZuTrwrhLNg,51,Stack Restaurant & Bar,4.0,"Mirage Hotel & Casino, 3400 Las Vegas Blvd S",The Strip,36.1219660468,-115.175025921
946,lGy7jJ9oVZUJNkmZj7ewgA,51,Planet Dailies,3.0,3667 Las Vegas Blvd S,The Strip,36.1096949,-115.1701623
948,iiIXOU0L-KUCjuNES2e6Cw,50,Rubio's,4.0,"9310 W Sahara Ave, Ste 100",Westside,36.144938,-115.2989955
949,RSOinkOUpxm0mGw1IWr4Xw,50,Katsuya,4.5,"SLS Las Vegas, 2535 S Las Vegas Blvd",The Strip,36.1423378,-115.1563054
950,-Bf8BQ3yMk8U2f45r2DRKw,50,In-N-Out Burger,4.0,1960 Rock Springs Dr,,36.1956632,-115.2465134
952,nI-ZmgPjAtiNTTU-_gnoYQ,50,Trattoria Reggiano,4.0,"2020 Park Centre Dr, Ste 140",South Summerlin,36.148739,-115.332717
954,XhgFynFD7ZT77wofWpeOag,50,Mt Charleston Lodge Restaurant,3.5,5375 Kyle Canyon Rd,,36.2576388,-115.6447412
956,Lzv68iVkRHstVvW3aXNWkA,50,Table Thai Bar & Bistro,4.5,3130 E Sunset Rd,Southeast,36.0719462,-115.1069016
958,Wg9272hxpu9IBTXMTB6EeQ,50,Chili's,2.5,7335 Arroyo Crossing Pkwy,Spring Valley,36.0627570925,-115.252423123
959,4Bw9XffSa0AMy2SrNCS2KA,50,Sababa Mediterranean Grill,3.5,3220 S Durango Dr,Westside,36.1309442,-115.2784531
960,EMrghF81px-wnNqEYqA0Kw,50,Panera Bread,3.5,740 South Rampart Blvd,Westside,36.1632788522,-115.289161652
961,g62SlImzhs6_1t-knPjd8w,50,Red Square Restaurant & Vodka Lounge,4.0,3950 Las Vegas Blvd S,The Strip,36.0927885119,-115.176156283
962,Yp9w4nhUowBU_IS_StFXbQ,50,Tableau,4.0,3131 Las Vegas Blvd S,The Strip,36.1264163283,-115.16761583
963,Y-S2LhHefBdnX8VP5Bh_JA,50,Citizens Kitchen and Bar,3.0,"Mandalay Bay, 3950 Las Vegas Blvd S",The Strip,36.0919655,-115.1730561
964,44kd3YdkhXj5XiSPs5XNjQ,50,FireRock Steakhouse Las Vegas,3.5,5990 Centennial Center Blvd,Centennial,36.2719093,-115.263182
965,Wfl_ch21ojyHsPnkvvnstw,49,Capriotti's Sandwich Shop,4.0,4480 Paradise Rd,Eastside,36.108898,-115.151261
967,bjllusUsLq9zE4yZnLpOzg,49,Shawarma Plus,4.0,6530 S Decatur Blvd,,36.0711592,-115.2073851
969,CtZ3HujCLTChyoad_L-nHA,49,PizzaRev,3.5,"7090 South Rainbow Blvd, Suite 110",Spring Valley,36.0599763,-115.2425924
971,WDYE-OCXNgKyXGNuBjMgEw,49,Table 34,4.0,"600 E Warm Springs Rd, Ste 180",Southeast,36.0574506,-115.1494487
972,N5CL5HLS6lyltw-OjjBrOw,49,Hussong's Cantina,3.5,"740 S Rampart Blvd, Ste 7",Westside,36.1636050063,-115.289374149
973,Ay34xZOFax3X23zaA3nwdg,49,Roma Deli 1 & Restaurant,4.5,5755 Spring Mountain Rd,Chinatown,36.1253063,-115.2198749
975,SgSVJWgMwFteYyz4OlHu9Q,49,Bambino's East Coast Pizzeria,4.5,2555 S Durango Dr,The Lakes,36.1422276753,-115.279427806
976,-_TSaVr53qiEGqMkwyEMaQ,49,Parsley Modern Mediterranean,4.5,4985 W Tropicana Ave,,36.1002691,-115.2092345
977,Qf6EnIzKqhXQg4YNkVAqHQ,49,Red Lobster,3.0,200 S. Decatur Blvd.,Westside,36.1716799,-115.2065845
979,agGJSdMTRrkA6VrYMbC-SQ,49,Volcano Grille,4.0,"7150 S Durango Dr, Ste 110",Southwest,36.0580926,-115.2783844
981,HUWLnKD5LSZY134amUO2Rg,49,New York Pizza & Pasta,4.0,"2400 S Jones Blvd, Ste 13",Westside,36.1452004152,-115.224454178
982,PglC8rgguMIlT621p1BLdQ,49,Yum Cha,4.0,4945 W Tropicana Ave,,36.0997018912,-115.208473206
983,U9aA5H13y7t9xWnoQslV0Q,49,Beijing Noodle No. 9,2.5,3570 Las Vegas Blvd S,The Strip,36.11706,-115.177875
985,9qcTpWYxrZrN13p1zAP6dA,49,Ping Pong Thai Restaurant,3.5,"2955 E Sunset Rd, Ste110",Southeast,36.0711402559,-115.110620591
986,nu1GQ_Q43JqzrWMZE_dE1Q,49,Searsucker,4.0,3570 Las Vegas Blvd S,The Strip,36.1171675,-115.177901
987,kosTPb88O4Q0XGbVbEOGCA,49,Prommares Thai Food,4.0,6362 W Sahara Ave,Westside,36.1450530608,-115.232838104
988,kgw8nBO9ZMRhukfnJd6bxg,49,Grape Street Cafe & Wine Bar,3.0,"2120 Festival Plaza Dr, Ste 160",South Summerlin,36.1481421773,-115.333543791
989,WyZAeMGsjUE7OToI4Jdqfw,48,Chipotle Mexican Grill,3.5,"9240 W Sahara Ave, Ste 150",Westside,36.1447823,-115.2972551
990,9sbXPpRC_wDhCsp7qG2PDw,48,HK Seafood Garden,3.5,"4300 W Spring Mountain Rd, Unit 103, 104, 105",Chinatown,36.1263719,-115.1981743
992,TW58a4UkMcksdfQ7znUqsA,48,Doh Korean BBQ,4.0,"7920 S Rainbow Blvd, Ste 105",Southwest,36.0446071164,-115.242600292
993,pyqnGlIfP9Zw8LLxBjyAiA,48,Nobu Restaurant,4.0,"Caesars Palace Las Vegas Hotel And Casino, 3570 Las Vegas Boulevard South",The Strip,36.1168372751,-115.175757816
994,HnbkGxUs7oWKYDeB-Pk82Q,48,Espressamente illy,3.5,"Palazzo Waterfall Atrium, 3325 S Las Vegas Boulevard",The Strip,36.1234783899,-115.168578008
995,hgQOESYp7CF4LnNI90XEiw,48,800 Degrees Neapolitan Pizzeria,3.5,2535 S Las Vegas Blvd,The Strip,36.1423259,-115.1561477
997,slx9qstc2U2Tc4s7dzbbBg,48,Basil 'n Lime,3.5,"3665 Ft. Apache Rd, Ste 100",Spring Valley,36.1231309,-115.2980291
998,MNaPOkqm2vKeNG8EqkZWCg,48,Chicago Joe's Restaurant,3.5,820 S 4th St,Downtown,36.1609974,-115.1478836
1000,DkZnIPTPce-R2uoF-euYyQ,48,DT's Filipino Food,2.5,7320 S Rainbow Blvd,Southwest,36.0553574,-115.2414974
1002,EdY6q0CO2mlATpoTFkvHAw,48,Dim Sum Cafe,3.5,3700 S Hualapai Way,Spring Valley,36.1217538915,-115.314392948
1003,oWD385Ues-RWJmhP_Riz1g,48,Griddlecakes,3.5,9480 S Eastern Ave,,36.017362,-115.117046
1004,33Tr0eRki1Yamzleu4GMdw,48,Rosallie,4.5,6090 S Rainbow Blvd,Spring Valley,36.078087,-115.2421383
1005,2hyciWHsqnbqdEkUvO3KuQ,48,Little Crown & Anchor Pub,3.5,4755 Spring Mountain Rd,Chinatown,36.126151,-115.205974
1006,59YbAeuiz0isJtRNKATTKw,48,Bacon Bar,3.5,3520 N Rancho Dr,Northwest,36.2234643,-115.2173158
1008,YVd2yYNjpiFg2s4ToMRmPA,48,Cinnaholic,4.5,"4165 S Grand Canyon Dr, Ste 103",Spring Valley,36.114000098,-115.30861446
1009,dZB5VuI4mCVRz8qQUwUgCg,48,Krazy Sushi,4.0,"7160 N Durango Dr, Ste 140",Centennial,36.2915046,-115.2871207
1011,rjZ0L-P1SRLJfiK5epnjYg,48,San Gennaro Feast,2.5,628 W Craig Rd,,36.2412893,-115.1495796
1012,h5a8aJ_Pd71JzUGFA-IaAg,48,Thai BBQ,3.5,4180 S Jones Blvd,,36.1129254,-115.2243713
1014,PgQZfKQwW6Q9fIvViD7Xrg,48,Jason's Deli,3.5,1000 S Rampart Blvd,Westside,36.1604696,-115.2898892
1015,tWhEnh77yHXDU3fQB3wiRA,47,TGI Fridays,2.5,4500 W Tropicana Ave,,36.1045348,-115.2015974
1017,m51uL1LZhKYf2y_yG4NEng,47,Pho 87,3.5,3620 S Jones Blvd,Chinatown,36.1233694,-115.2246118
1019,XDYCIRENiT2doRZgwNJ3SA,47,Pepe's Tacos,2.5,"4190 S Rainbow Blvd, Ste 1",Spring Valley,36.1125455098,-115.242615242
1020,E0OKctOhZpUQgwUUBc_RwA,47,The Habit Burger Grill,4.0,"4830 Blue Diamond Rd, Ste 130",Southwest,36.0334485,-115.2070141
1021,MDVbJicJvqaO4WGx0vEabQ,47,Chili's,3.0,7530 S Las Vegas Blvd,Southeast,36.0528727,-115.171438
1022,LtO6vTBfYzlgWArn3kRe_A,47,Tacos El Gordo,4.0,3260 Losee Rd,,36.2186522367,-115.125405192
1023,AXyptrkdFAkZ608lOFIJYA,47,Jun's Korean,4.0,"445 W Craig Rd, Ste 110",,36.238979,-115.1466822
1025,uuGlYAIvYAX1q1KhpY6dtA,47,Brand Steakhouse,4.0,3770 Las Vegas Blvd S,The Strip,36.1047801463,-115.17492681
1026,hgeXEGD9lRX4ohj7afSJnw,47,Thai Style Noodle House,3.5,"7377 S Jones Blvd, Ste 113-114",Southwest,36.0555646163,-115.225874918
1027,Md6895ZtS3FA8a0pUaH6nw,47,America,3.0,3790 Las Vegas Blvd S,The Strip,36.102003,-115.175161
1028,C1jQ5CbszJkS_cyWgaRVGQ,47,Swish,3.5,"7875 W Sahara Ave, Ste 105",Westside,36.1432598597,-115.262751058
1029,GZONBn0K1yp2aaD-l8debQ,47,B&B Burger & Beer,3.0,3355 Las Vegas Blvd S,The Strip,36.122727,-115.170355
1031,3fPIRTnBhd81MixgS9YoMQ,47,California Pizza Kitchen,3.5,"3200 Las Vegas Blvd, Sp 1590",The Strip,36.1275120047,-115.173562127
1032,j00iBr6uYnwgFs_J5y9f0w,47,Rocco's NY Pizza,3.5,6970 S Rainbow Blvd,Spring Valley,36.064201,-115.241566
1034,1CR2ddUcjYYwRd5JLtiRrw,47,Hard Rock Cafe,3.5,3771 Las Vegas Boulevard South,The Strip,36.104192,-115.172249
1035,inuW6Gl02Mf8G5RRk39_lw,47,Chada Street,4.0,3839 Spring Mountain Rd,Chinatown,36.1261759,-115.1909378
1036,01VPJkcU0m8WzlA7dCEpVQ,47,Tea Space,4.5,"3466 S Decatur Blvd, Ste E",Chinatown,36.1267709351,-115.207615909
1037,8Yz1eFsaUy-ny3B6YZDOrg,46,Outback Steakhouse,3.5,7380 Las Vegas Blvd S,Southeast,36.0557884597,-115.171590209
1038,3rj1qpgFvkRWtAka17mhEQ,46,Mimi's Cafe,3.0,6760 N Durango Dr,Centennial,36.2828691328,-115.287154801
1039,0gTTGuA6uEmMhLhfJi0hqA,46,Sammy's Woodfired Pizza and Grill,3.5,"9516 W Flamingo Rd, Ste 100",Spring Valley,36.1157984,-115.2996569
1040,tro-hrljuY1cUAVFYauTlQ,46,In-N-Out Burger,4.5,4705 S Maryland Pkwy,University,36.1041636,-115.1375999
1042,WCFz9KVJTtIXSVvD5NMYoQ,46,Chart House,4.0,129 E Fremont St,Downtown,36.1705951255,-115.144464483
1043,Ki8seQY5mtXc36xjoMfeDA,46,Flour & Barley,3.5,3545 Las Vegas Blvd S,The Strip,36.1173789902,-115.171619504
1044,b1WGIdd_oSwGYZtC769Shw,46,Rachel's Kitchen,4.0,"7010 N Durango Dr, Ste 140",Centennial,36.2884223309,-115.286549547
1045,C2T7ecxqsVu99PhSqT3c3g,46,PDQ,4.5,3737 W Craig Rd,,36.2388817213,-115.190002054
1046,dYMhfzyZyklXELmYq_wfKg,46,Flavors The Buffet,3.0,3475 Las Vegas Blvd S,The Strip,36.1199282584,-115.172435045
1047,5xdKUuu4DbJ71KGbwRXfFg,46,Ramen KoBo,4.0,7040 S Durango Dr,Spring Valley,36.0604653687,-115.278748578
1048,r8hF3kwnZzxTo1IYNcI6rg,46,El Sombrero Mexican Bistro,4.0,807 S Main St,Downtown,36.1627231,-115.1512318
1050,95CCHowiE0W_ovv5-9lQAQ,46,Fat Boy,4.5,"4425 Stewart St, Ste 107",Sunrise,36.1670439,-115.0801061
1051,Q5sn7sP6v_lk3pxn0xVIlA,46,Five Guys Burgers and Fries,4.0,7580 S Las Vegas Blvd,Southeast,36.051991,-115.17155
1052,dn51F67VLgPuqy_8SFk9oA,46,Ellis Island Cafe,3.5,4178 Koval Ln,Eastside,36.1130255,-115.1634847
1054,qFZ7ReYNpjHuvSxOqXqHMg,46,Sumo Sushi 2,3.5,"8795 W Warm Springs Rd, Ste 106",Southwest,36.0552082103,-115.283305654
1055,W7DwXa_7LNmETFHSQJZ2Lg,46,Sushi Mon,3.5,"8320 W Sahara Ave, Ste 180",Westside,36.1446660205,-115.272705995
1056,lokPfoken16iTeAJ2PAwmQ,46,Feast Buffet,2.5,4949 N Rancho Dr,Northwest,36.2498922,-115.2441383
1057,viji5rHhNlsy9w-JmUhyaw,46,Olive Garden Italian Restaurant,3.5,1361 S. Decatur Blvd,Westside,36.1548474,-115.2073392
1058,qVbZ_VrZEGJKJg9ZpkGzjw,45,Dog Haus,4.5,4480 Paradise Rd,Eastside,36.108898,-115.151261
1060,mnU3iGsL55MCWXiWV3AcAQ,45,In-N-Out Burger,4.5,5690 Centennial Center Blvd,Centennial,36.2652651,-115.2570317
1061,atVh8viqTj-sqDJ35tAYVg,45,Beach Cafe,3.5,7750 S Jones Blvd,Southwest,36.0484755,-115.2243771
1062,2Y0-nrSZNsLRStyupZgM7g,45,Courtyard Cafe,3.0,"The Orleans Hotel and Casino, 4500 W Tropicana Ave",,36.1021857409,-115.201499462
1063,uDeycmwCy26ALJHeG3SsEA,45,Buffalo Wild Wings,3.0,"6640 N. Durango Dr, Ste 110",Centennial,36.2812317365,-115.286151141
1064,kwLlQn95rqiqvmM4Yc2hIg,45,Roberto's Taco Shop,3.5,4845 S Fort Apache,Spring Valley,36.1017836,-115.297884
1066,JhRxDdmZSGDG_u7cGxaYrw,45,California Pizza Kitchen,3.5,10945 Oval Park Dr,South Summerlin,36.151822,-115.331999
1068,jG0m1-899xwYY3IXpTRRCQ,45,Baja Bar & Grill,4.5,4755 S Maryland Pkwy,University,36.1034389,-115.1377629
1069,VUtazCTIc0aoOrQprP_s-Q,45,Toby Keith's I Love This Bar & Grill,3.0,3475 S Las Vegas Blvd,The Strip,36.1189978367,-115.170383135
1070,eDdhZZBHEi-TRWQ2xhRI5g,45,Kaizen Fusion Roll & Sushi,4.0,"2760 Deer Springs Way, Ste 101",,36.2842149358,-115.178746123
1071,yy7pPm_QGVRm6exD__Htug,45,India Masala Bar & Grill,4.0,1040 E Flamingo Rd,Eastside,36.115142,-115.141869
1072,41b2SLmjLcxTGLVRxASiDA,45,Country Club,4.0,3131 Las Vegas Blvd S,,36.1264229683,-115.163536543
1073,0jtRI7hVMpQHpUVtUy4ITw,45,Omelet House Summerlin,4.0,2227 N Rampart Blvd,Summerlin,36.2004667,-115.2818777
1074,zdcesxBdjljRgS0QmCgkBg,45,Harrie's Bagelmania,4.0,"855 E Twain Ave, Ste 120",Eastside,36.1214158072,-115.144945065
1075,pi4FLFEOn9AhNUxiLbBeHg,44,Hawaiian Style Poke,4.0,3524 Wynn Rd,Chinatown,36.1255480744,-115.194485875
1076,_8yxceldCT7oe0wJC-yDPA,44,Benjarong Authentic Thai Cuisine,3.5,"7425 S Durango Dr, Ste 101",Southwest,36.0533813,-115.2795528
1077,QMKgn9p_hRUlumBDAAfWlA,44,Cutting Board Filipino Gastropub,4.0,2131 Rock Springs Dr,,36.1977329861,-115.247068852
1078,NQXuoB9JTPUItHvouMgWjQ,44,Violette's Vegan,4.0,"8560 W Desert Inn Rd, Ste D5",Westside,36.1300289,-115.2777727
1079,Dxaz8OxaadecnWol18kAtw,44,Yellowtail,3.5,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",The Strip,36.11199,-115.177001
1081,KTjfQxsQDKWP0dWXBCyXuA,44,Famous Dave's Barbeque,3.5,2630 E Craig Rd,,36.2406450132,-115.113831313
1082,Ehy00JWQixgoXzisVKhvag,44,Cucina,4.0,3720 S Las Vegas Blvd,The Strip,36.107676716,-115.17506169
1083,6fPQJq4f_yiq1NHn0fd11Q,44,La Creperie,3.5,3655 Las Vegas Blvd S,The Strip,36.1125266402,-115.171351433
1084,MX2OYa2sS5ys_6AiK-gs3A,44,Pho Sing Sing,4.0,3409 S Jones Blvd,Chinatown,36.1265774,-115.2259262
1086,1SCETxRnwaYo2aBC3fi4SA,44,PDQ Las Vegas: Sahara,4.5,3010 W Sahara Ave,Westside,36.1444632,-115.182113
1088,5JjGTaZkHbbjBrzBODcsAQ,44,Daisho Sushi,4.0,7435 S Eastern Ave,Southeast,36.055832,-115.120023
1089,DHUAQ4pzH9KKzGZDm1jZLg,44,Krispy Kreme Doughnuts,3.0,7015 W Spring Mountain Rd,Chinatown,36.1252910295,-115.245750385
1090,1CP8aJa8ILlfM5deroar0Q,44,Wingstop,3.5,5045 W Tropicana Ave,,36.1002514,-115.2098938
1091,bMZBkFrTI6uSYQB6XYnvnw,44,Fogo de Chão Brazilian Steakhouse,4.0,"10975 Oval Park Dr, Ste D201",South Summerlin,36.1518113,-115.332395
1093,BOMgSyi4-TYAnjVn3m0z3A,44,24 Seven Cafe,3.0,"Palms Casino, 4321 W Flamingo Rd",,36.115317,-115.19723
1094,fpM-O9Ul62xizBq9YNO_tQ,43,Romano's Macaroni Grill,3.0,2001 N Rainbow Blvd,,36.1981346604,-115.242432917
1095,fTtkz2RhWNAp6jKiIzXf_A,43,Capriotti's Sandwich Shop,4.0,322 W. Sahara,The Strip,36.1441292,-115.1614606
1096,77h11eWv6HKJAgojLx8G4w,43,Eggslut,4.0,3708 Las Vegas Blvd S,The Strip,36.110118,-115.174364
1097,Xs5MqC7-g0vc4nmWDtRZoQ,43,Northside Nathan's Pizza,3.5,"7531 W Lake Mead Blvd, Ste 300",,36.1956158,-115.2582758
1099,zjvnqTjBp56NhMp1GrlO5g,43,Mingo Kitchen & Lounge,4.0,"1017 S 1st St, Ste 180",Downtown,36.1598867,-115.1520224
1100,Lau3N654yNyWdIIybea1uA,43,Il Fornaio,3.5,"New York-New York Hotel and Casino, 3790 Las Vegas Blvd. Ste 13",The Strip,36.1285956625,-115.171172715
1101,Z3ZSar8IVAR2qIupqxMynA,43,Joe's New York Pizza,3.5,4480 Paradise Rd,Eastside,36.108898,-115.151261
1103,VzUo-RURV3VnfNItAYM8yg,43,Boba Hut,4.0,"5597 S Rainbow Blvd, Ste 130",Spring Valley,36.087483,-115.243782
1105,2LNnIARy-lGmrlEMZSxZ1w,43,Great Buns Bakery,4.5,3270 E Tropicana Ave,Eastside,36.100745,-115.103546
1106,rt-aQTkNfILbxBuATdJ1dA,43,American Coney Island Chili Dogs,3.5,301 Fremont St,Downtown,36.169971,-115.1427714
1108,mwE5uNVkxCXvEuVa1KQ_3g,43,Distill - A Local Bar,4.0,4830 W Pyle Ave,Southwest,36.006571,-115.20638
1110,D1czdOwjbkIWbXHqphwvXA,43,EllaEm's Soul Food,4.0,"775 W Craig Rd, Ste 146",,36.2379284,-115.1523061
1111,ngs16C2M_uTq2zXamltHVw,42,Jessie Rae's BBQ,4.5,5611 S Valley View Blvd,,36.0878609,-115.190509
1112,X11JfeIVH9d6qMrDqA-N7A,42,Scooter's Pub,3.5,6200 S Rainbow Blvd,Spring Valley,36.0758928,-115.2421223
1113,-FNquqGseSCVMWo7KbK-Tg,42,Chipotle Mexican Grill,3.5,4530 S Maryland Pkwy,University,36.1070796309,-115.137064488
1114,q3oJ6bNRV3OoJrwc95GOwg,42,Dirt Dog,4.5,"8390 S Rainbow Blvd, Ste 100",Southwest,36.0360346,-115.2429957
1115,B3omTXI--0eiBC7nCv_WXg,42,Farm Basket,4.0,6148 W Charleston Blvd,Westside,36.1594218,-115.2250915
1116,g8oxQ1Ji9mr9PMjhEfaWSg,42,Dick's Last Resort,3.0,"Excalibur Hotel And Casino, 3850 Las Vegas Blvd S",The Strip,36.0994443035,-115.175468487
1117,iAu8s96GKQ73Xe7j_2GyCQ,42,Jackson's Bar & Grill,4.5,6020 W Flamingo Rd,,36.1153219,-115.2235825
1119,p45zoSxaX9FC6JBoyw6DKg,42,Steiner's Nevada Style Pub,3.5,"1750 N Buffalo Dr, Ste 115",,36.1906225,-115.2588414
1121,64o_nYvzIKwHFOSYSEm-qw,42,Joe's New York Pizza,3.5,7580 S Las Vegas Blvd,Southeast,36.051991,-115.17155
1123,Yqgyx8SJ5SqFYc-4yH6Z1g,42,Bund Shanghai,3.5,"3545 S Decatur Blvd, Ste A",Chinatown,36.125505139,-115.208690655
1124,vDhifJNAtVFGjqJM5hFQkg,42,Texas Station Gambling Hall & Hotel,3.0,2101 Texas Star Ln,,36.1977963,-115.1918552
1125,QUxzvPrcWSXCKtYcneXIVA,42,Rubio's,4.0,"7290 W Lake Mead Blvd, Ste 3",,36.1964872432,-115.250543237
1126,aS1qJzTGyluRT2tJ09Jbaw,42,Magal BBQ,4.5,4240 Spring Mountain Rd,Chinatown,36.1267040432,-115.196824031
1127,foQZ6guS0l49trURKh7vlA,42,Double Barrel Roadhouse,3.5,3770 Las Vegas Blvd S,The Strip,36.1050697031,-115.173327791
1128,ppHkkuDvvH8g1Enz6F8OJA,42,Divine Eatery,4.0,"7181 N Hualapai Way, Ste 115",Centennial,36.2914570873,-115.315807327
1129,YUE5S4ReiM4dq9qkKbDMwg,42,Joes Crab Shack,3.0,1991 N Rainbow Blvd,,36.1952740767,-115.242623091
1130,pUUgVNS5nBSoCJsBa3fDGw,42,The Sushi,3.5,8427 W Lake Mead Blvd,Summerlin,36.1979599,-115.2793996
1131,2I_qSTehoUFsDNjaqCVxlA,42,Cafe Moda,3.0,3400 S Jones Blvd,Chinatown,36.1273078,-115.2243612
1132,A7jbtXYFAZhErOW7xIQinA,42,Mother's Korean Grill,3.0,4215 Spring Mountain Rd,Chinatown,36.1253808,-115.1959803
1133,YRiQtFNteLUUEiGkdQ23vg,42,All-American Bar & Grille,3.0,3700 W Flamingo Rd,,36.173891447,-115.136389
1134,IWN2heYitkg-D4UdqfxcMA,42,HEXX kitchen + bar,4.0,"Paris Las Vegas, 3655 Las Vegas Blvd S",The Strip,36.11289,-115.171282
1135,oJZNHz5UUVUgrZwVBVlpYw,42,Petrossian Bar,4.0,3600 S Las Vegas Blvd,The Strip,36.1128473337,-115.175814629
1136,SEMvJDVnDB4NoPW6tXXO_Q,42,Goong Korean BBQ Restaurant,4.5,7729 S Rainbow Blvd,Southwest,36.0478201687,-115.244066014
1137,2XkVexeY_8zyc9nriSElQg,41,Taco Tijuana,4.0,2554 E Tropicana Ave,Southeast,36.1002088852,-115.115144935
1138,TqUVH7Ox_3qEkCxCCS_l3Q,41,The Prime Rib Loft,3.5,"The Orleans, 4500 W Tropicana Ave",,36.1027192,-115.201984
1140,-sN_og_84rLW22CaE3cjVw,41,Full House BBQ,4.0,"9890 S Maryland Pkwy, Unit D19",Southeast,36.0100493007,-115.135391635
1141,AA3gAf3qlH6GY9Uw06wUFg,41,TGI Fridays,2.5,7300 Aliante Pkwy,,36.2925070679,-115.180848204
1142,mswelTP1cQiuAps2fSGuBw,41,Farmer Boys,3.5,5955 S Eastern Ave,Southeast,36.0813050356,-115.119292438
1143,CZF9Nm8CFY2R9ZhfwYIARQ,41,Giuseppe's Bar & Grille,3.5,6065 S Durango Dr,Spring Valley,36.078642,-115.279971
1145,3ZHyw0d8mk0HOEP7v4fW1A,41,Krung Thai Restaurant,4.0,4130 S Decatur Blvd,,36.1145279,-115.2076743
1147,AoGCnRtwifZ2gTGHtg8KTw,41,Tokyo Sushi House,3.0,"10040 W Cheyenne Ave, Ste 150",Northwest,36.2188899971,-115.314227343
1148,XsSgv3vBOyOBXn3Co8EVIg,41,Q Bistro,4.5,"3400 S Jones Blvd, Ste 12",Chinatown,36.1277487,-115.2248077
1150,H5Y6o9H4rtxbHJFgLqI6Fw,41,Chili's,3.0,2011 N Rainbow Blvd,,36.198756,-115.2425637
1151,sB1lPLICz4nrOuuqgLv50A,41,Morton's The Steakhouse,4.0,400 E Flamingo Rd,Eastside,36.114686,-115.1531337
1153,nTc-Qj_-ABZrpM9YSpJ6jA,41,Chow King,3.0,3890 S Maryland Pkwy,Eastside,36.1182191,-115.1357269
1154,F6p_k-Q6W_kkAb-s_a0Omw,41,Crazy Pita Rotisserie & Grill,4.0,"Town Square, 6587 S Las Vegas Blvd, Ste 190",Southeast,36.0695796848,-115.178412198
1155,OPSNdO3LNPMt7qz1MNb42g,41,Urban Turban,4.0,"3900 Paradise Rd, Ste G",Eastside,36.1186973,-115.1542695
1157,VbEK6-etnKKaPamrG2jWjQ,41,Haute Doggery,3.0,"3545 Las Vegas Blvd, Ste L-30",The Strip,36.1173225,-115.1715632
1158,CvpXZRF-I7wfm19dW1jOXA,41,Mark Rich's New York Pizza & Pasta,3.0,11710 W Charleston Blvd,Summerlin,36.159290697,-115.350952173
1159,oDNfrdvMV2Fq0R6vd2XwNw,41,Koi Restaurant,3.5,"Planet Hollywood Las Vegas Resort & Casino, 3667 Las Vegas Blvd S",The Strip,36.1096948,-115.1701624
1161,5VeKrLlQdJjMmKGwBBvMmw,41,Yanni's Gyros,4.0,9770 S Maryland Pkwy,Southeast,36.0119106,-115.1361159
1162,QYuojrlW94mpEwnp0uUIWA,41,La Parrilla The Lab,4.0,"2585 E Flamingo Rd, Ste 16",Eastside,36.1141160102,-115.114932843
1163,xk-fOf_M39kDTgzfVgu0Tw,41,Rachel's Kitchen,4.0,"150 Las Vegas Blvd N, Ste 160",Downtown,36.169872,-115.139516
1165,6PqYwabO2g1r2ZB7eImOiw,41,Olive Garden Italian Restaurant,3.5,6850 W. Cheyenne Ave.,Northwest,36.2187843,-115.2444229
1167,zY6f_cFY8HTI3hLlJj3SOg,41,Sabatino's Authentic NY Pizzeria,3.5,7660 W Cheyenne Ave,Northwest,36.219133,-115.262282
1169,YILyHegzhy1vlc_LNVfObw,41,Bottiglia Cucina & Enoteca,4.5,2300 Paseo Verde Pkwy,Anthem,36.020696,-115.0901928
1171,BSDKbSLFO3CP-uhfcuUCkA,41,Dave & Buster's,2.5,"2130 Park Centre Dr, Ste 100",South Summerlin,36.1486189,-115.332454
1172,6V_7ldr9tjmet0BdAnC34A,41,Tournament of Kings,4.0,"Excalibur Hotel And Casino, 3850 Las Vegas Blvd S",The Strip,36.099351,-115.175441
1174,WlBvw6R1Qe2yIaZp-2ilZA,40,Toros Cantina & Gaming,3.5,11760 W Charleston Blvd,Summerlin,36.1594832749,-115.351678374
1175,fUKi8LlQhzsGntuZjfvLWg,40,Rice Republic,3.0,2120 Festival Plaza Dr,South Summerlin,36.1493562,-115.3332506
1176,6ANVuBMmpkXpFd5Hzkn4_Q,40,Red 8,3.5,3131 Las Vegas Blvd S,The Strip,36.1257833505,-115.165968373
1177,UcIrRf2mWgqqlg-HNoDl0A,40,China One,3.5,"7080 N Durango Dr, Ste 130",Centennial,36.2896761296,-115.285823997
1178,g9IeZKQl0TamGI8772vYAQ,40,Jimmy John's,3.5,"5463 S Rainbow Blvd, B-3",Spring Valley,36.0898001,-115.2432143
1179,grlL6zmHBOer9rPycsRhBA,40,Bocho Sushi,4.5,124 S 6th St,Downtown,36.1679398,-115.1404681
