Condition,Rating,Review
Bipolar Disorder,10,"""I switched to Topamax from Lamictal to see if it would control my bipolar disorder and help me lose weight. My mood and sleep have been incredible and I have lost 15 lbs in 6 weeks on Topamax. I was a little worried about having memory problems but have not suffered this side effect at all. Have a little tingling in my feet at night but not bad enough to stop taking it. Overall I highly recommend this medication for bipolar disorder."""
Migraine Prevention,10,"""I've been in this medication for 3 weeks .At first the effects were unbearable ; brain fog, memory loss , loss for words , sleepingall day . I'm going on my 3rd week and almost all side effects subsided . I still find myself at loss of words sometimes . I started at 121lbs I'm now at 116 and still losing . I find myself never wanting to eat . Soda taste flat . I don't mind . I like the medicine . I take 50mg morning 50mg night prn."""
Bipolar Disorder,10,"""Stabilizing when used with Lamictal and Lexapro."""
Obesity,10,"""I have never had the feeling of being full and have fought obesity since childhood. I had a successful gastric bypass in 1980 (but with serious lifelong medical complications) and lost 170lbs at after the operation.  Over the years I've gained and lost up to 70lbs but never held a steady weight. I saw a psychiatrist 6 years ago (for other reasons) and shared this with him.  He told me about Topamax and explained that it did not work in everyone, but had with some of his patients with true food disorders.  He started me at 5mg/day  and increased the dosage by 5mg/ week.  When I reached 150mg/day I noticed that I consistently pushed my plate away or stopped eating when I was full. It has been a miracle, and my weight hasn't varied more than 5lbs in 7 years."""
Bipolar Disorder,10,"""Love this. I have been on Seroquel and gained a tremendous amount of weight and turned into a zombie. I lost 20 lbs in 1 month and feel the best I have felt in a long time."""
Obesity,10,"""Started Topirimate 50mg today for one week then go on to 100mg next week for migraine prevention but also to help loose weight! Reading the stories on here I'm feeling hopeful and will let you know how it goes!! XO"""
Fibromyalgia,10,"""I have took Lyrica and it did not help but trokendi xr has helped my fibro more than any med the Dr. Has ever given me. It needs to be used more often, because it really helps."""
Obesity,10,"""I have been on Topamax since May of 2015 and it is now September 26, 2015. I did take it for Migraines and boy did it do its job, I was having them every day and now I get them maybe once a month.  I started at 25mg went up to 50 twice a day and in the beginning of September went to 100mg where I will stay at and stabilize.  Weight loss!  Well where do I begin!  It has been amazing!  I weighed in on May 15 at 167.5lbs, I am only 5' tall, no inches there lol, and I weighed in September 2nd at 141.8lbs.  It is amazing to me that I have lost 26lbs without diet or exercise.  I have always done yoga and meditation, but not the hardcore kind,  the gentle kind.  I really haven't changed a thing except for taking Topamax."""
Migraine Prevention,10,"""This is the best thing that ever happened to me.  I suffered through migraines starting at about age 12.  Tried Inderal, Imitrex, among a host of other drugs.  I've been on it for over 4 years and no more migraines.  Yes, there was some tingling for the first few months, but it was not a big deal, just felt like my toes had fallen asleep and were ""waking up"".  Since I was already on a weight loss plan, I don't know if it helped in that area or not.  I can't say that I had any other side affects.  I've always stumbled with my words and this hasn't increased that issue.  I certainly didn't notice it changing the way things taste!"""
Migraine Prevention,10,"""I've been taking Topamax for a little over a year. When I first started taking it I experienced terrible side effects for about three to six months. They killed me especially with my grades. I couldn't focus in school, but it worked wonders with my migraines. I will get one every once in a while but hardly ever, plus I lost like twenty pounds. Totally worth it to be migraine free."""
Fibromyalgia,10,"""I do not tolerate Neurontin or steroids well. They blow me up like a balloon. Topamax, along with Cymbalta has given me excellent relief with little side effectcs. Yeah to no more invasive injections and cankles!"""
Bipolar Disorder,10,"""Love it for bi-polar disorder and losing weight! I've been on this for just over 3 yrs and I've lost close to 100lbs! """
Migraine Prevention,10,"""I've been on Topamax for about 2 months now. I've went to having a migraine or headache of some sort everyday to 2 migraines in the past 2 months. The only thing I dont like about the medication is the severe tingling in my hands, feet, fingers, and lips."""
Bipolar Disorder,10,"""I have had a good experience after trying to find the right cocktail for several years. I have a very high-stress job and my anxiety is put to the test daily. It is not clinically significant at this point and I can only attribute that to finally having my medicines right. I am taking Wellbutrin, Lamictal, Topamax and Zoloft at pretty low dosages for each. I did lose about 70 pounds. After over a year on the Topamax, my normal appetite has started to return and I have gained back about 10 pounds, but I still have self control that I lacked when I was fighting depression which is now at bay."""
