Condition,Rating,Review
Pain,10,"""I had L3-L4 diskectomy in l988.  Since '98 have had steady pain down left side, including hip.  Have L5-S1 joined from birth.  Finally went to a specialist in physical medicine and am on Lyrica 75mg 2 x day.  I can WALK again!  Feels like a miracle!"""
Fibromyalgia,10,"""Lyrica has helped my pain from fibromyalgia IMMENSELY. It helps better than anything I've tried including narcotic pain medicines. I've had fibromyalgia for 6 years now and Lyrica is by far the best option for fibro pain. I take 200mg twice daily and 100mg once daily. (It really helps me to take 20mg of Flexeril at bedtime too but build a tolerance first). The combination sets me up for a pain-free day. When starting Lyrica, it does cause a feeling of imbalance, weight gain, and water retention but after about a week or two the side effects go away. I am so grateful for Lyrica. It has improved my quality of life exponentially and I don't feel all doped up as the narcotics make me feel. THANK GOD FOR LYRICA!"""
Generalized Anxiety Disorder,10,"""Lyrica is the best thing that happened to me in 15 years. I have tried nearly every medication on the planet for my severe anxiety and untreatable depression: SSRI's, SNRI's TCA's, MAOi's, Benzos, Ketamine infusions, ECT, CBT 
 and many illegal substances with zero help. I'm on 150mg twice a day and it has literally made me a new human, I feel like when I was teenager, before the depression and anxiety started to ruin my life. I expected it to ease my anxiety somewhat, but what I didn't expect is, that it completely killed it along with the treatment resistant depression, I have no side-effects! Thank you science!"""
Generalized Anxiety Disorder,10,"""I've had real bad anxiety for 3 years, tried everything, had CBT... going for more CBT. Now I'm on the pregabalin, been on it a month and what a difference its made. I feel so much better already. I'm only on 100mg a day, possibly need a bit more but I can feel the change, this really is a wonderful medicine. Not sure why my GP took so long in getting me on this."""
Generalized Anxiety Disorder,10,"""About four hours after taking the first dose, I felt years of anxiety just fade away like mist in the morning. The next day I was free of pathological anxiety, and have been the same ever since. So, full marks from me. Yes, there are side effects, but they're nothing compared with anxiety that attaches itself to all aspects of your life."""
Pain,10,"""Lyrica has saved my life, just wish I'd have started taking it sooner and it would have saved my marriage.  My pain is completely controlled and I am no longer taking anti-depressants.  I didn't realize it helped with GAD, but it does.  I actually feel human again and interact with others.  It does have some side effects, can't concentrate and a drunk feeling but compared to the pain I was enduring, these side effects are worth it to me."""
Generalized Anxiety Disorder,10,"""I started taking pregabalin yesterday - start at a low dose 75mg in morning, then 75mg in the evening.  The effect was pretty much instant I swear.  

I went from being hypersensitive, worrying, stressing and having all these horrible physical symptoms ( from the anxiety disorder I have been diagnosed with ) to being calm, having a subtle feeling of well being... my acid reflux stopped, my muscles have started to lose their tension, the tension headaches are lifting too.

Side effects ? a little sleepy, but nothing too severe.

I haven't listened to music for months and been able to enjoy it, but today I AM ! ... amazing !

I feel like a normal person, its like the volume has been turned down on life to a level I can manage :)"""
Fibromyalgia,10,"""Lyrica 25mg has been my beginning dose and I have been sleeping well, waking up feeling no pain, have no pain during the day, have a good mood and best of all no side effects! My doctor says that if I am comfortable on this dose I can stay at this amount and I don't have to go up if I don't need to!"""
Fibromyalgia,10,"""I was formally diagnosed with fibromyalgia August 2009.  After 8 months of trying other medicines and physical therapy I finally gave in to my Doctor and tried Lyrica. I was nervous because I had used Neurontin in the past with bad side effects and thought Lyrica would be the same. I was wrong. Lyrica does make me sleepy but I take 75 mg at night about 2 hours before bed. My Doctor started me out on the lowest dosage and it has worked miracles for me. I have less pain and my muscles don't seem to spasm or twitch as much, I am able to increase my activity levels which helps with the stiff muscles. It also has helped to calm the nerves in my foot that were irritated in an unrelated injury. This medicine has been a miracle for me."""
Fibromyalgia,10,"""I agree with almost everyone here.  I have been on all the narcotics for pain, for arthritis, since 2001.  Finally, a wonderful doctor recognised the fibromyalgia aspect of my pain and prescribed Lyrica.  What a difference! I sleep all night and can move in the morning.  My narcotic usage is lowered along with lower muscle relaxants.  At this point, I wouldn't do without my Lyrica."""
Fibromyalgia,10,"""I was on Lyrica until last year until my insurance would not pay for it. They started me on gabapentin which does work very well with me."""
Generalized Anxiety Disorder,10,"""I have struggled with anxiety, depression, and Obsessive Compulsive Disorder for 20 years. Tried just about every medicine out there. Lyrica works. 450 mg per day."""
