Condition,Rating,Review
Pain,10,"""I was prescibed with this prior to needle surgery for my lower back. Now I have been referred by that doctor to a pain center and have been scheduled for that type of ambulatory surgery on my neck. I was in an car accident that I had a crushing injury to my neck. Later I was rammed into by another car and had whiplash. My lower back had Lamitory surgery that left my left leg with a fairly numb left leg that occasionally had shooting pains. The shooting pains have been helped and the feeling of pains and needles feeling has been greatly reduced too in that leg and foot. I am taking 300mg tablets. It does have a side effects of drowsiness, a clumsy effect, but the sleep I get is wonderful. Standard pain reducers where highly ineffective"""
Anxiety,10,"""I have GAD stemming from PTSD due to trauma in my past. I've been taking all sorts of medication for it for years, including Klonopin which I did not realize was habit forming until after I started taking it. Then, last year, I switched doctors, and she refuses to prescribe benzos, especially since I had a problem with alcohol abuse. Last month, she prescribed me Neurontin and I thought it wouldn't work, so I put off getting the script filled. But then it got to the point where I couldn't live with the anxiety so I went and got the script filled just to give it a shot and I'm so amazed at the difference it makes. I do not feel anxiety at all anymore and even though it makes me kind of foggy, I can still function. I love this med."""
Fibromyalgia,10,"""This medicine is a wonder drug. I suffer with fibro.
 Anyone who says it doesnt needs to be on 900 a day to start with. Finally pain free no anxiety, i still have to be aware not to roll down hills with my great nephew, it hurts."""
Migraine,10,"""I was starting to go into Migraine Transformation (getting migraine pain almost every day). Starting this medicine shot this down really quick. Now I'm getting about one a week. I'll be increasing the dosage soon (right now I take 300 mg a day). If you get chronic migraines, this may be your answer. I think it's mine."""
Anxiety,10,"""Best anti-anxiety medicine yet."""
Anxiety,10,"""I've been dealing with anxiety my entire adult life (I'm 29). Finally, after a long period of unemployment, I was able to get insurance, and began seeing a psychiatrist. Despite complaining about panic attacks, he prescribed Wellbutrin (buproprion) for my depression (which I'm realizing is more likely ADHD-PI, so the doc was at least half right in prescribing the bupropion.). This greatly exacerbated my anxiety, to the point I was having more panic attacks in a week than I was previously having in a month.

With gabapentin 3x100mg daily, as needed, that's no longer the case. My quality of life is much improved."""
Hot Flashes,10,"""I've been taking Gabapentin for hot flushes brought on by an anti-hormone aromatase inhibitor pill called Femara. The therapeutic does is 300 mg three times a day. It's working like a charm."""
Anxiety,10,"""I have been on this medicine for a month. I can't believe how much better I feel. My body is not sore anymore. My shouldes were almost frozen. Now I have total usage of them. It's a miracle drug for me"""
Anxiety,10,"""In one day I felt so much better! No jitters, nervousness and no pain. I used to shake when anxiety was high, so much I hurt everywhere! I now have fibromyalgia with anxiety, but I feel normal! Eating well, maybe to much snacky stuff due to the neuro meds, working out, cleaning the house. I'm back! It's a stoned feeling at first then you get used to it."""
Pain,10,"""I'm a recovering alcoholic/addict with chronic pancreatitis, so having the option to take a non-narcotic to manage chronic pain is critical for me. I have been relatively successful at managing the pancreatitis after it's acute and vicious onset which had me hospitalized and on a diladid drip for seven weeks. Now that after a year the pancreatitis has turned chronic, though I maintain a good diet and exercise often, and so pain management is crucial. However it's pretty dangerous for me to be on narcotics, and it is most certainly not how I want to spend my life. The Gabapentin has truly made the biggest difference for me in both dealing with chronic pain and the anxiety I have about controlled substances. I am relieved and grateful."""
Restless Legs Syndrome,10,"""I have severe Degenerative disc Disease and Arthritis in my spine and my legs jump at night. I have been on everything and this medicine was literally a lifesaver for me. I can now sleep through the night and do not wake up feeling groggy or doped. I wish I had this medicine 2 years ago."""
Diabetic Peripheral Neuropathy,10,"""Was having horrible and excruciating pain in my feet due to Type 2 diabetes that was recently diagnosed.  300 mg at night has allowed me to now sleep at night without foot pain and get a good night's rest."""
Bipolar Disorder,10,"""I have bpd, and it was a really rough start. My Dr had me on 27 different prescriptions in one year, and I was a total train wreck. Switched Dr's, and that one gave me a very high dose of benzos, and it almost killed me. Spent time in the icu for that one. Finally got the most amazing Dr now and he started me on gabapentin. It honestly saved my life.It is so hard to survive this illness when you cant get in under control. I had forgetten what it was like to be myself. I was angry and pissed off at everyone. It was so very hard on my husband and four little boys. I started with 300mg three times a day. The difference was amazing. I could smile and laugh. Thank you gabapentin for bringing me back!"""
Anxiety,10,"""Gabapentin alleviated my intense anxiety I was suffering 24/7 from peri-menopause. Before being prescribed Gabapentin, I was an emotional wreck.  It has also stabilized my moods."""
,10,"""I take 900mg Neurontin for trigeminal neuralgia. For me it works very well, I was taking Lyrica 400 mg daily the side effects were terrible. It controls my nerve pain so far, I have no side effects but I can't miss a dose though, because my pain returns."""
Restless Legs Syndrome,10,"""Only problem I have found with Gabapentin is the need to increase the dosage over the long run.  I am now up to 2000 MG a night.  Having talked to many using the same medicine, it would seem the limit is 2400 MG, after that no increase seems to help.

I started back in 1999 with 100 MG a night.  Over the last 13 years the need to increase has been gradual but needed.  I am approaching the limit.

Gabapentin has been a Godsend."""
