restaurant_name,restaurant_address,restaurant_cuisine,restaurant_ranking,restaurant_num_review,restaurant_lon_lat,reviewer_id,reviewer_location,reviewer_level,review_title,review_content,review_time
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",DD1966,"Washington Township, New Jersey",levelBadge badge lvl_03,Great Vegetarian Food,My family ate lunch here and it was wonderful. Every dish was a 10 out of 10! I can't wait to go back. I believe the menu changes often so it will be interesting to see what they do next. Good service and good atmosphere.,"Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",david r,"oceaan springs, ms",levelBadge badge lvl_06,50/50,"Had been for breakfast so expected a lot especially having to weeks for early reservation. Sad to say of the four offerings sampled only two were outstanding especially the cauliflower curry . Mushroom dish was also very good. However, the eggplant while tasty was a mess while the tacos featuring Brussel. Sprouts was a complete let down due to little...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Matcha11,"New York City, New York",levelBadge badge lvl_04,Creative and Delicious,"My new favorite vegetarian place! Love love love! It's hard to get a reservation I feel so book in advance. I did however come here as a walk-in and got a table fairly easily with a time constraint. Points to make: The food is creative and delicious Great wine Manager was helpful and friendly Staff was friendly When we arrived...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Jackie_R_7289,"Santa Monica, California",levelBadge badge lvl_05,Creative food with mixed-quality dishes,"We went for brunch last time we visited NYC. It was honestly more of a 3.5 experience. I love the spaciousness and brightness of their new location, though I don't love the new spot. It's a bit deep into the Lower East Side. We were seated without a reservation - unheard of at the old, smaller Dirt Candy location in...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",jbmullins,,levelBadge badge lvl_02,It's different!,"If you are a vegetarian, you will probably like this quirky little restaurant. But I thought it was a quite expensive for vegetables. My friend and I shared a Foragers Salad (which was okay) a broccoli dog (a stalk of broccoli on a hot dog bun-$16) the Eggplant dish ($18) and hushpuppies. Three cocktails, tax and the administrative fee brought...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",BobMixson,"St. Marys, GA",levelBadge badge lvl_04,Delicious,"Enjoyable vegetarian restaurant. Casual, not fancy. Enjoyed Korean broccoli, hush puppies, carrot sliders and Brussel spout tacos. Tapas style allows time and quantity to try many items. not expensive. Wish they had better wine options.","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",siptravels2015,"New York City, New York",levelBadge badge lvl_05,Not all Dishes are Great,"Nice setting, friendly professional service, creative food. But we did not like several of our dishes. Jalapeno Hush Puppy was so hot, it burned our tongues. The Korean Fried Broccoli, a lot of diners' favorite, while tasty, was too strong with nothing accompanying it. Would have been better if it was over farro, noodles, or brown rice. Potato salad was...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",randy s,"Wilton Manors, Florida",levelBadge badge lvl_06,Amazing food,A non vegetarian will enjoy Dirt Candy. Great food that is a little pricey but worth it. The staff is super and if you sit at the counter you can talk to some of the cooks and preparers.,"Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",NNSideris,,levelBadge badge lvl_02,Excellent vegetarian fare!,One of the most creative and delicious meals I've had! I'm a big foodie and this place did not disappoint. We ordered two appi's and four main dishes all to share (two of us were dining). Everything was flavourful and presentation was perfect! Great selection of drinks to go with. Will be back again.,"Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Anya E,"Tel Aviv District, Israel",levelBadge badge lvl_04,Wow wow,"Vegetable restaurant. Almost everything can be vegan. Best vegan food ever tried. We only managed a reservation at 10:30 pm but it was worth it. The food is light and small so you can try many different dishes and be amazed. Many natural wines and a good reccomendation by the waiter. Wonderfull vegan dessert. Funny and informative and wysmical cook...
More ","Reviewed May 15, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Aled M,"Bristol, United Kingdom",levelBadge badge lvl_03,Amazing Dining Experience,"I found this restaurant whilst researching vegetarian restaurants in NYC for my friends 40th birthday. This is far more than a restaurant, it is a dining experience. I regularly review eating places and this has to be one of, if not the best (and I am not actually vegetarian). The premises are perfect and the hosts are totally committed to...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Michael C,"Sagaponack, New York",levelBadge badge lvl_02,Overly Ambitious With Unappetizing Results,"I understand the desire to offer vegetarians something far more sophisticated than a steamed vegetable platter, but the menu here is narrow, quite pretentious and unappealing, and the food tastes far worse than it looks too much of the time. Why does a chocolate dessert have to have ""onion jam"" embedded in it? Why must the ice cream be corn-flavored?...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Youngryman,"New York City, New York",levelBadge badge lvl_06,More Eye Candy Than Stomach Candy,"I regret to say that, after waiting a long time with great anticipation, this restaurant let us down. Much more eye candy than stomach candy. And a lot of pretentiousness. Some specifics: Giving guests only a drink menu and no food menu when they sit down is presumptuous and coercive. A modest wineglass of cider for $13 looked ridiculously expensive...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",wanderlust s,"San Francisco, California",levelBadge badge lvl_06,Get the Tacos!,"Being a planner has its benefits - like ensuring reservations at Dirt Candy Loving the fact that they still seated us when the 3rd in our party of 3 didn't show for 45 min! Thank you for enabling to start getting our drink on & not standing in the cold, drafty entryway! The Great Pumpkin for me - pumpkin juice,...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",phoebephoebephoebe,"Hobart, Australia",levelBadge badge lvl_03,Incredibly creative,This restaurant was so innovative that it is beyond your imagination.Of course the food was delicious but I was eating vegetarian dishes unlike anything I had ever eaten. There were reminders of other foods e.g. broccoli based hot dogs but they were tasty and a new experience.,"Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Amy W,"London, United Kingdom",levelBadge badge lvl_04,Yummy Fun Food!,"My partner is a vegetarian and I love a good veggie meal so when we were planning a trip to New York I made sure we got a reservation at Dirt Candy. After seeing the chef on Iron Chef and reading many reviews I was pretty excited and believe me the restaurant did not disappoint. We love the small plate...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",rking666,"New York City, New York",levelBadge badge lvl_05,Veggie Delight,Innovative as is delicious. The vegetarian food here is meant to be shared and stared at-beautiful presentation & interesting takes on familiar ideas-the curry fries resemble poutine-great broccoli-even the desserts are born of vegetables-reservations needed-brunch served too-pricing includes tips.,"Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",ModernLove60,"Baltimore, Maryland",levelBadge badge lvl_03,Food is good but I am a little put off by the faux need to have a reservation,"I've been here twice and both times we tried to get a reservation in advance and were told there was a several months wait, but we could try coming without a reservation and maybe get in. And in fact we were given a table both times without a reservation. The second time, we were invited to eat but admonished to...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",BeantownMan,"Quincy, Massachusetts",levelBadge badge lvl_06,Elegant Vegetarian Cuisine,"I've been wanting to try Dirt Candy for a while now. I made our reservations 2 months in advance. We really enjoyed our dinner. We had the 6 course ""Chef's Tasting"" menu, which was a few of the items on the menu. It was $65/pp. So first off, this is not a cheap restaurant. I think I'll need to reserve...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",Jgrabow54,"Brooklyn, New York",levelBadge badge lvl_04,Not your typical vegan/vegetarian restaurant!,"We recently went to this restaurant for my wife's b-day as she is a vegan and this place is one of the top vegan/vegetarian spots around. We had been to the prior location of Dirt Candy which was tiny, but an epic experience as we had to reserve reservations about four months in advance. That experience was our first and...
More ","Reviewed April 20, 2016"
Dirt Candy,"86 Allen St, New York City, NY 10002-3014","Vegetarian Friendly, Vegan Options",#408,224 Reviews,"40.717892,-73.990982",MrBlacksmith99,,levelBadge badge lvl_01,"Awesome, and almost all menu vegan alternatives","Great staff, awesome food and like the vibe. Relaxed but professional, food prepared with a lot of love and taste fantastic. Party of 4 with 2 teenagers, and we all live the food - 8 dishes and the only one not 100% being the eggplant (too heavy/spivey for our taste). Mushroom, carrot and broccoli picked as favourites. Will absolutely go...
More ","Reviewed March 3, 2016"
