"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	21	2870680	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	26	491101	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2000"	"2000"	25	482235	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2001"	"2001"	29	471965	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2002"	"2002"	31	469495	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2003"	"2003"	23	467457	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2004"	"2004"	30	466487	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2005"	"2005"	21	465180	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2006"	"2006"	26	465195	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2007"	"2007"	14	468985	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2008"	"2008"	17	475666	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2009"	"2009"	19	483319	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2010"	"2010"	24	488405	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2011"	"2011"	23	502436	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2012"	"2012"	19	515828	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2013"	"2013"	25	532012	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2014"	"2014"	14	554163	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2015"	"2015"	24	574506	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	229	3006812	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	210	2935594	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	210	2848047	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	186	2796914	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	175	2753942	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	166	2704627	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	178	2650051	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	177	2611102	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	164	2605083	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	168	2630868	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	155	2659422	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	157	2681007	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	208	2741339	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	197	2782074	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	185	2828122	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	189	2853524	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	198	2870680	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	61	3006812	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	48	2935594	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	67	2848047	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	60	2796914	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	53	2753942	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	50	2704627	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	53	2650051	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	61	2611102	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	62	2605083	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	56	2630868	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	60	2659422	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	61	2681007	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	62	2741339	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	66	2782074	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	62	2828122	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	64	2853524	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	63	2870680	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	10	270075	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	18	304630	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	16	313620	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	14	337045	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"1999"	"1999"	27	491101	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2000"	"2000"	17	482235	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2001"	"2001"	29	471965	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2002"	"2002"	20	469495	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2003"	"2003"	16	467457	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2004"	"2004"	19	466487	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2005"	"2005"	21	465180	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2006"	"2006"	15	465195	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2007"	"2007"	25	468985	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2008"	"2008"	14	475666	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2009"	"2009"	17	483319	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2010"	"2010"	22	488405	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2011"	"2011"	20	502436	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2012"	"2012"	21	515828	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2013"	"2013"	29	532012	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2014"	"2014"	22	554163	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2015"	"2015"	25	574506	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	174	3006812	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	164	2935594	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	171	2848047	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	154	2796914	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	177	2753942	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	190	2704627	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	169	2650051	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	172	2611102	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	216	2605083	8.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	197	2630868	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	209	2659422	7.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	230	2681007	8.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	237	2741339	8.6
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	231	2782074	8.3
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	223	2828122	7.9
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	280	2853524	9.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	254	2870680	8.8
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"1999"	"1999"	10	3006812	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2005"	"2005"	12	2650051	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2006"	"2006"	11	2611102	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2007"	"2007"	12	2605083	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2011"	"2011"	15	2741339	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2012"	"2012"	16	2782074	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2013"	"2013"	20	2828122	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2014"	"2014"	13	2853524	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	17	2870680	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"1999"	"1999"	12	3620348	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2000"	"2000"	15	3607547	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2001"	"2001"	19	3573155	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2002"	"2002"	25	3519421	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2003"	"2003"	21	3451990	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2004"	"2004"	17	3379701	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2005"	"2005"	20	3308997	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2006"	"2006"	17	3231703	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2007"	"2007"	16	3141654	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2008"	"2008"	18	3045518	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2009"	"2009"	20	2942238	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2010"	"2010"	14	2871047	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2011"	"2011"	23	2790482	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	16	2737316	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	11	2690564	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	16	2646754	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	13	2611302	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2001"	"2001"	10	3573155	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2003"	"2003"	13	3451990	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2010"	"2010"	12	2871047	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2011"	"2011"	10	2790482	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2013"	"2013"	10	2690564	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"1999"	"1999"	30	3620348	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2000"	"2000"	19	3607547	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	22	3573155	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	20	3519421	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	25	3451990	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2004"	"2004"	27	3379701	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2005"	"2005"	24	3308997	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	26	3141654	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2008"	"2008"	25	3045518	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2009"	"2009"	18	2942238	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2010"	"2010"	29	2871047	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	15	2790482	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	26	2737316	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	22	2690564	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	18	2646754	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	29	2611302	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	15	495706	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2000"	"2000"	16	501805	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2001"	"2001"	16	508134	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2002"	"2002"	15	507857	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2004"	"2004"	17	504130	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2005"	"2005"	15	499822	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2006"	"2006"	18	497414	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2007"	"2007"	15	490816	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2008"	"2008"	19	483722	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2009"	"2009"	15	474191	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2010"	"2010"	15	468850	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2011"	"2011"	12	461598	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2012"	"2012"	19	461870	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2013"	"2013"	16	462109	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2014"	"2014"	13	466465	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2015"	"2015"	24	468380	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	278	3620348	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	286	3607547	7.9
