"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	37	3505786	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	43	3430544	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	36	3356497	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	39	3278591	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	43	3185036	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	44	3086319	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	56	2978772	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	49	2906087	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	57	2814154	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	43	2752126	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	66	2695497	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	66	2650512	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	72	2609861	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	14	3359501	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	11	3226754	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2011"	"2011"	11	3478542	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2014"	"2014"	10	3291954	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2015"	"2015"	11	3226754	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2000"	"2000"	12	3195232	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	11	3303998	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	15	3314311	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2005"	"2005"	10	3435058	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2006"	"2006"	13	3471578	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	13	3425703	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	10	3359501	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	16	3291954	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	11	3226754	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	39	3121415	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	31	3195232	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	30	3303998	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	31	3314311	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	49	3353293	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	41	3395598	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	36	3435058	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	39	3471578	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	30	3496306	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	42	3510751	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	50	3524491	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	45	3520777	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	45	3478542	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	50	3425703	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	56	3359501	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	61	3291954	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	52	3226754	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2005"	"2005"	10	502801	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	69	3121415	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	80	3195232	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	92	3303998	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	85	3314311	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	84	3353293	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	91	3395598	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	85	3435058	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	108	3471578	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	117	3496306	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	141	3510751	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	105	3524491	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	125	3520777	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	143	3478542	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	148	3425703	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	146	3359501	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	130	3291954	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	159	3226754	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	24	3121415	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	24	3195232	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	30	3303998	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	50	3314311	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	35	3353293	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	46	3395598	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	40	3435058	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	35	3471578	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	53	3496306	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	62	3510751	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	56	3524491	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	63	3520777	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	75	3478542	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	71	3425703	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	67	3359501	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	110	3291954	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	92	3226754	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2015"	"2015"	12	3215064	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"1999"	"1999"	15	2120374	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	15	2424269	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	11	2747242	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2009"	"2009"	10	2886534	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	10	3087547	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	10	3130403	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	19	3215064	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	21	2120374	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	16	2149583	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	28	2201177	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	18	2329477	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	21	2424269	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	16	2510970	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	21	2592137	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	19	2674537	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	18	2747242	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	23	2801942	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	44	2886534	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	33	2960227	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	28	3069152	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	34	3087547	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	41	3130403	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	38	3172255	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	41	3215064	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	31	2120374	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	32	2149583	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	36	2201177	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	31	2329477	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	41	2424269	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	36	2510970	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	63	2592137	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	72	2674537	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	100	2747242	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	71	2801942	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	92	2886534	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	88	2960227	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	95	3069152	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	99	3087547	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	125	3130403	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	115	3172255	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	142	3215064	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	17	2120374	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	18	2149583	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	18	2201177	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	12	2329477	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	27	2424269	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	23	2510970	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	24	2592137	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	27	2674537	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	32	2747242	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	36	2801942	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	24	2886534	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	39	2960227	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	35	3069152	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	52	3087547	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	52	3130403	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	70	3172255	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	76	3215064	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	11	2234138	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	14	1847049	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	13	1771116	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	11	1744705	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	10	1723157	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	12	1711781	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	10	1769083	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	17	1839258	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	21	1883267	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	18	2001981	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	17	2087467	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	17	2161555	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	19	2234138	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	15	1868571	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	13	1847049	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	16	1803864	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	17	1771116	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	14	1744705	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	14	1723157	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	26	1702275	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	21	1692801	1.2
