Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
75|85|75|7|Only Prettier|MIRANDA LAMBERT|2010-09-18|96|61|23|20101030,,,,
76|83|76|5|Turn On To The Radio|REBA|2010-10-02|94|53|18|20101030,,,,
77|NEW|77|1|Dog Days Are Over|FLORENCE + THE MACHINE|2010-10-30|77|21|16|20101030,,,,
78|NEW|78|1|Shake|JESSE McCARTNEY|2010-10-30|78|54|9|20101030,,,,
79|88|79|3|Grenade|BRUNO MARS|2010-10-16|81|1|36|20101030,,,,
80|NEW|80|1|Little Miss|SUGARLAND|2010-10-30|80|80|1|20101030,,,,
81|71|14|20|Your Love|NICKI MINAJ|2010-06-19|51|14|20|20101030,,,,
82|89|82|2|Rhythm Of Love|PLAIN WHITE T'S|2010-10-23|89|38|18|20101030,,,,
83|NEW|83|1|This|DARIUS RUCKER|2010-10-30|83|83|1|20101030,,,,
84|98|84|2|Loca|SHAKIRA featuring EL CATA|2010-10-23|98|32|11|20101030,,,,
85|87|85|8|Way Out Here|JOSH THOMPSON|2010-09-11|100|85|9|20101030,,,,
86|76|51|18|Our Kind Of Love|LADY ANTEBELLUM|2010-07-03|94|51|19|20101030,,,,
87|NEW|87|1|Sing!|GLEE CAST|2010-10-30|87|87|1|20101030,,,,
88|78|41|20|Pretty Good At Drinkin' Beer|BILLY CURRINGTON|2010-06-19|83|41|20|20101030,,,,
89|NEW|89|1|Put You In A Song|KEITH URBAN|2010-10-30|89|53|18|20101030,,,,
90|90|60|15|B.M.F. (Blowin' Money Fast)|RICK ROSS featuring STYLES P|2010-07-24|98|60|16|20101030,,,,
91|100|35|6|A Year Without Rain|SELENA GOMEZ & THE SCENE|2010-09-25|35|35|6|20101030,,,,
92|92|37|18|All About Tonight|BLAKE SHELTON|2010-07-03|98|37|19|20101030,,,,
93|84|59|20|Little White Church|LITTLE BIG TOWN|2010-06-19|94|59|20|20101030,,,,
94|NEW|94|1|Le Jazz Hot|GLEE CAST|2010-10-30|94|94|1|20101030,,,,
95|NEW|95|1|Angel|AKON|2010-10-30|95|95|2|20101030,,,,
96|64|17|3|Gonorrhea|LIL WAYNE featuring DRAKE|2010-10-16|17|17|3|20101030,,,,
97|99|97|5|Smoke A Little Smoke|ERIC CHURCH|2010-10-02|97|78|20|20101030,,,,
98|97|22|16|Power|KANYE WEST featuring DWELE|2010-07-17|22|22|16|20101030,,,,
99|NEW|99|1|The Catalyst|LINKIN PARK|2010-10-30|99|99|1|20101030,,,,
100|NEW|100|1|This Ain't No Love Song|TRACE ADKINS|2010-10-30|100|88|6|20101030,,,,
1|1|1|12|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20101023,,,,
2|2|2|9|Like A G6|FAR*EAST MOVEMENT featuring CATARACS & DEV|2010-08-28|92|1|26|20101023,,,,
3|4|3|8|Just A Dream|NELLY|2010-09-04|12|3|28|20101023,,,,
4|3|1|12|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20101023,,,,
5|5|4|13|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20101023,,,,
6|8|3|5|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20101023,,,,
7|6|2|19|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20101023,,,,
8|NEW|8|1|Speak Now|TAYLOR SWIFT|2010-10-23|8|8|3|20101023,,,,
9|10|9|15|Club Can't Handle Me|FLO RIDA featuring DAVID GUETTA|2010-07-17|65|9|29|20101023,,,,
10|7|1|16|Love The Way You Lie|EMINEM featuring RIHANNA|2010-07-10|2|1|29|20101023,,,,
11|9|4|22|I Like It|ENRIQUE IGLESIAS featuring PITBULL|2010-05-29|89|4|38|20101023,,,,
12|NEW|12|1|Runaway|KANYE WEST featuring PUSHA T|2010-10-23|12|12|13|20101023,,,,
13|11|11|9|Bottoms Up|TREY SONGZ featuring NICKI MINAJ|2010-08-28|22|6|26|20101023,,,,
14|12|3|10|Mine|TAYLOR SWIFT|2010-08-21|3|3|23|20101023,,,,
15|15|15|19|Animal|NEON TREES|2010-06-19|100|13|36|20101023,,,,
16|13|8|12|Take It Off|KE$HA|2010-08-07|92|8|19|20101023,,,,
17|14|14|15|Deuces|CHRIS BROWN featuring TYGA & KEVIN McCALL|2010-07-17|87|14|27|20101023,,,,
18|21|18|7|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20101023,,,,
19|20|1|22|California Gurls|KATY PERRY featuring SNOOP DOGG|2010-05-29|2|1|27|20101023,,,,
20|19|6|24|Cooler Than Me|MIKE POSNER featuring BIG SEAN|2010-05-15|85|6|29|20101023,,,,
21|27|21|15|Secrets|ONEREPUBLIC|2010-07-17|83|21|32|20101023,,,,
22|28|22|9|Hot Tottie|USHER featuring JAY-Z|2010-08-28|100|21|16|20101023,,,,
23|18|14|16|Misery|MAROON 5|2010-07-10|44|14|20|20101023,,,,
24|22|2|26|Airplanes|B.O.B featuring HAYLEY WILLIAMS of PARAMORE|2010-05-01|12|2|30|20101023,,,,
25|29|20|11|Stuck Like Glue|SUGARLAND|2010-08-14|20|17|24|20101023,,,,
26|39|6|8|Right Above It|LIL WAYNE featuring DRAKE|2010-09-04|6|6|24|20101023,,,,
27|45|27|14|If I Die Young|THE BAND PERRY|2010-07-24|92|19|28|20101023,,,,
28|24|1|23|Not Afraid|EMINEM|2010-05-22|1|1|25|20101023,,,,
29|23|10|17|Magic|B.O.B featuring RIVERS CUOMO|2010-07-03|100|10|19|20101023,,,,
30|43|30|5|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20101023,,,,
31|33|31|10|2012 (It Ain't The End)|JAY SEAN featuring NICKI MINAJ|2010-08-21|50|31|14|20101023,,,,
32|32|25|10|Fancy|DRAKE featuring T.I. & SWIZZ BEATS|2010-08-21|97|25|19|20101023,,,,
33|38|33|9|Love Like Woe|THE READY SET|2010-08-28|97|27|21|20101023,,,,
34|50|34|5|Check It Out|WILL.I.AM & NICKI MINAJ|2010-09-25|78|24|13|20101023,,,,
35|30|18|11|The Boys Of Fall|KENNY CHESNEY|2010-08-14|96|18|18|20101023,,,,
36|NEW|36|1|I Want To Hold Your Hand|GLEE CAST|2010-10-23|36|36|1|20101023,,,,
37|NEW|37|1|One Of Us|GLEE CAST|2010-10-23|37|37|1|20101023,,,,
38|34|1|28|OMG|USHER featuring WILL.I.AM|2010-04-17|14|1|30|20101023,,,,
39|37|37|10|September|DAUGHTRY|2010-08-21|94|36|20|20101023,,,,
40|35|32|16|King Of Anything|SARA BAREILLES|2010-07-10|59|32|22|20101023,,,,
41|31|30|16|If I Had You|ADAM LAMBERT|2010-07-10|94|30|20|20101023,,,,
42|40|36|10|Letting Go (Dutty Love)|SEAN KINGSTON featuring NICKI MINAJ|2010-08-21|46|36|20|20101023,,,,
43|44|3|54|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20101023,,,
44|51|44|2|Hey Baby (Drop It To The Floor)|PITBULL featuring T-PAIN|2010-10-16|51|7|31|20101023,,,,
45|47|34|18|If It's Love|TRAIN|2010-06-26|90|34|20|20101023,,,,
46|46|46|9|As She's Walking Away|ZAC BROWN BAND featuring ALAN JACKSON|2010-08-28|77|32|20|20101023,,,,
47|49|47|13|Come Back Song|DARIUS RUCKER|2010-07-31|67|37|20|20101023,,,,
48|63|48|4|We No Speak Americano|YOLANDA BE COOL & DCUP|2010-10-02|83|29|20|20101023,,,,
49|36|9|21|Ridin' Solo|JASON DERULO|2010-06-05|84|9|21|20101023,,,,
50|NEW|50|1|Only The Good Die Young|GLEE CAST|2010-10-23|50|50|1|20101023,,,,
51|NEW|51|1|Raise Your Glass|P!NK|2010-10-23|51|1|30|20101023,,,,
52|57|52|17|Farmer's Daughter|RODNEY ATKINS|2010-07-03|96|47|21|20101023,,,,
53|25|24|20|The Only Exception|PARAMORE|2010-06-12|90|24|20|20101023,,,,
54|69|54|3|Please Don't Go|MIKE POSNER|2010-10-09|94|16|20|20101023,,,,
55|59|54|7|My Kinda Party|JASON ALDEAN|2010-09-11|54|39|20|20101023,,,,
56|58|56|13|Roll With It|EASTON CORBIN|2010-07-31|98|55|19|20101023,,,,
57|55|28|20|Teach Me How To Dougie|CALI SWAG DISTRICT|2010-06-12|91|28|20|20101023,,,,
58|66|58|4|Can't Be Friends|TREY SONGZ|2010-10-02|74|43|20|20101023,,,,
59|60|59|15|All Over Me|JOSH TURNER|2010-07-17|97|59|18|20101023,,,,
60|NEW|60|1|Losing My Religion|GLEE CAST|2010-10-23|60|60|1|20101023,,,,
61|64|61|7|Holding You Down (Goin' In Circles)|JAZMINE SULLIVAN|2010-09-11|98|60|12|20101023,,,,
62|62|15|19|Miss Me|DRAKE featuring LIL WAYNE|2010-06-19|15|15|20|20101023,,,,
63|89|63|2|No Love|EMINEM featuring LIL WAYNE|2010-10-16|89|29|16|20101023,,,,
64|17|17|2|Gonorrhea|LIL WAYNE featuring DRAKE|2010-10-16|17|17|3|20101023,,,,
65|NEW|65|1|Papa Can You Hear Me?|GLEE CAST|2010-10-23|65|65|1|20101023,,,,
66|78|66|6|Anything Like Me|BRAD PAISLEY|2010-09-18|100|48|19|20101023,,,,
67|67|67|9|Little Lion Man|MUMFORD & SONS|2010-08-28|98|61|21|20101023,,,,
68|80|68|7|Toot It And Boot It|YG|2010-09-11|94|67|11|20101023,,,,
69|72|48|8|Why Wait|RASCAL FLATTS|2010-09-04|48|48|20|20101023,,,,
70|68|58|13|Love All Over Me|MONICA|2010-07-31|94|58|17|20101023,,,,
71|61|14|19|Your Love|NICKI MINAJ|2010-06-19|51|14|20|20101023,,,,
72|85|72|4|All I Want Is You|MIGUEL featuring J COLE|2010-10-02|91|58|14|20101023,,,,
73|NEW|73|1|Bridge Over Troubled Water|GLEE CAST|2010-10-23|73|73|1|20101023,,,,
74|NEW|74|1|I Look To You|GLEE CAST|2010-10-23|74|74|1|20101023,,,,
75|87|75|2|Mama's Song|CARRIE UNDERWOOD|2010-10-16|87|56|18|20101023,,,,
76|70|51|17|Our Kind Of Love|LADY ANTEBELLUM|2010-07-03|94|51|19|20101023,,,,
77|76|34|18|Half Of My Heart|JOHN MAYER|2010-06-26|88|34|18|20101023,,,,
78|71|41|19|Pretty Good At Drinkin' Beer|BILLY CURRINGTON|2010-06-19|83|41|20|20101023,,,,
79|84|79|6|The Breath You Take|GEORGE STRAIT|2010-09-18|95|63|20|20101023,,,,
80|74|74|2|Right Thru Me|NICKI MINAJ|2010-10-16|74|26|19|20101023,,,,
81|73|51|13|La La La|AUBURN featuring IYAZ|2010-07-31|74|51|13|20101023,,,,
82|NEW|82|1|The Lazy Song|BRUNO MARS|2010-10-23|82|82|1|20101023,,,,
83|98|83|4|Turn On To The Radio|REBA|2010-10-02|94|53|18|20101023,,,,
84|79|59|19|Little White Church|LITTLE BIG TOWN|2010-06-19|94|59|20|20101023,,,,
85|95|85|6|Only Prettier|MIRANDA LAMBERT|2010-09-18|96|61|23|20101023,,,,
86|83|38|19|Got Your Back|T.I. featuring KERI HILSON|2010-06-19|38|38|19|20101023,,,,
87|96|87|7|Way Out Here|JOSH THOMPSON|2010-09-11|100|85|9|20101023,,,,
88|81|81|2|Grenade|BRUNO MARS|2010-10-16|81|1|36|20101023,,,,
89|NEW|89|1|Rhythm Of Love|PLAIN WHITE T'S|2010-10-23|89|38|18|20101023,,,,
90|86|60|14|B.M.F. (Blowin' Money Fast)|RICK ROSS featuring STYLES P|2010-07-24|98|60|16|20101023,,,,
91|NEW|91|1|Like We Used To|A ROCKET TO THE MOON|2010-10-23|91|91|1|20101023,,,,
92|90|37|17|All About Tonight|BLAKE SHELTON|2010-07-03|98|37|19|20101023,,,,
93|NEW|93|1|Stereo Love|EDWARD MAYA & VIKA JIGULINA|2010-10-23|93|16|28|20101023,,,,
94|NEW|94|1|Memories|DAVID GUETTA featuring KID CUDI|2010-10-23|94|46|14|20101023,,,,
95|NEW|95|1|Waiting For The End|LINKIN PARK|2010-10-23|95|95|1|20101023,,,,
96|NEW|96|1|Aston Martin Music|RICK ROSS featuring DRAKE & CHRISETTE MICHELE|2010-10-23|96|30|19|20101023,,,,
97|91|22|15|Power|KANYE WEST featuring DWELE|2010-07-17|22|22|16|20101023,,,,
98|NEW|98|1|Loca|SHAKIRA featuring EL CATA|2010-10-23|98|32|11|20101023,,,,
99|97|97|4|Smoke A Little Smoke|ERIC CHURCH|2010-10-02|97|78|20|20101023,,,,
100|82|35|5|A Year Without Rain|SELENA GOMEZ & THE SCENE|2010-09-25|35|35|6|20101023,,,,
1|1|1|11|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20101016,,,,
2|6|2|8|Like A G6|FAR*EAST MOVEMENT featuring CATARACS & DEV|2010-08-28|92|1|26|20101016,,,,
3|2|1|11|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20101016,,,,
4|7|4|7|Just A Dream|NELLY|2010-09-04|12|3|28|20101016,,,,
5|4|4|12|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20101016,,,,
6|5|2|18|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20101016,,,,
7|3|1|15|Love The Way You Lie|EMINEM featuring RIHANNA|2010-07-10|2|1|29|20101016,,,,
8|8|3|4|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20101016,,,,
9|9|4|21|I Like It|ENRIQUE IGLESIAS featuring PITBULL|2010-05-29|89|4|38|20101016,,,,
10|10|9|14|Club Can't Handle Me|FLO RIDA featuring DAVID GUETTA|2010-07-17|65|9|29|20101016,,,,
11|13|11|8|Bottoms Up|TREY SONGZ featuring NICKI MINAJ|2010-08-28|22|6|26|20101016,,,,
12|11|3|9|Mine|TAYLOR SWIFT|2010-08-21|3|3|23|20101016,,,,
13|12|8|11|Take It Off|KE$HA|2010-08-07|92|8|19|20101016,,,,
14|15|14|14|Deuces|CHRIS BROWN featuring TYGA & KEVIN McCALL|2010-07-17|87|14|27|20101016,,,,
15|22|15|18|Animal|NEON TREES|2010-06-19|100|13|36|20101016,,,,
16|NEW|16|1|Toxic|GLEE CAST|2010-10-16|16|16|1|20101016,,,,
17|NEW|17|1|Gonorrhea|LIL WAYNE featuring DRAKE|2010-10-16|17|17|3|20101016,,,,
18|14|14|15|Misery|MAROON 5|2010-07-10|44|14|20|20101016,,,,
19|16|6|23|Cooler Than Me|MIKE POSNER featuring BIG SEAN|2010-05-15|85|6|29|20101016,,,,
20|17|1|21|California Gurls|KATY PERRY featuring SNOOP DOGG|2010-05-29|2|1|27|20101016,,,,
21|27|21|6|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20101016,,,,
22|18|2|25|Airplanes|B.O.B featuring HAYLEY WILLIAMS of PARAMORE|2010-05-01|12|2|30|20101016,,,,
23|20|10|16|Magic|B.O.B featuring RIVERS CUOMO|2010-07-03|100|10|19|20101016,,,,
24|19|1|22|Not Afraid|EMINEM|2010-05-22|1|1|25|20101016,,,,
25|57|24|19|The Only Exception|PARAMORE|2010-06-12|90|24|20|20101016,,,,
26|NEW|26|1|The Only Exception|GLEE CAST|2010-10-16|26|26|1|20101016,,,,
27|24|24|14|Secrets|ONEREPUBLIC|2010-07-17|83|21|32|20101016,,,,
28|25|25|8|Hot Tottie|USHER featuring JAY-Z|2010-08-28|100|21|16|20101016,,,,
29|29|20|10|Stuck Like Glue|SUGARLAND|2010-08-14|20|17|24|20101016,,,,
30|35|18|10|The Boys Of Fall|KENNY CHESNEY|2010-08-14|96|18|18|20101016,,,,
31|31|30|15|If I Had You|ADAM LAMBERT|2010-07-10|94|30|20|20101016,,,,
32|32|25|9|Fancy|DRAKE featuring T.I. & SWIZZ BEATS|2010-08-21|97|25|19|20101016,,,,
33|36|33|9|2012 (It Ain't The End)|JAY SEAN featuring NICKI MINAJ|2010-08-21|50|31|14|20101016,,,,
34|33|1|27|OMG|USHER featuring WILL.I.AM|2010-04-17|14|1|30|20101016,,,,
35|41|32|15|King Of Anything|SARA BAREILLES|2010-07-10|59|32|22|20101016,,,,
36|34|9|20|Ridin' Solo|JASON DERULO|2010-06-05|84|9|21|20101016,,,,
37|40|37|9|September|DAUGHTRY|2010-08-21|94|36|20|20101016,,,,
38|56|38|8|Love Like Woe|THE READY SET|2010-08-28|97|27|21|20101016,,,,
39|30|6|7|Right Above It|LIL WAYNE featuring DRAKE|2010-09-04|6|6|24|20101016,,,,
40|39|36|9|Letting Go (Dutty Love)|SEAN KINGSTON featuring NICKI MINAJ|2010-08-21|46|36|20|20101016,,,,
41|26|4|27|Billionaire|TRAVIE McCOY featuring BRUNO MARS|2010-04-17|92|4|27|20101016,,,,
42|NEW|42|1|What's Wrong With Them|LIL WAYNE featuring NICKI MINAJ|2010-10-16|42|42|1|20101016,,,,
43|44|43|4|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20101016,,,,
44|43|3|53|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20101016,,,
45|37|37|13|If I Die Young|THE BAND PERRY|2010-07-24|92|19|28|20101016,,,,
46|48|46|8|As She's Walking Away|ZAC BROWN BAND featuring ALAN JACKSON|2010-08-28|77|32|20|20101016,,,,
47|45|34|17|If It's Love|TRAIN|2010-06-26|90|34|20|20101016,,,,
48|46|2|60|Need You Now|LADY ANTEBELLUM|2009-08-29|85|2|60|20101016,,,,
49|52|49|12|Come Back Song|DARIUS RUCKER|2010-07-31|67|37|20|20101016,,,,
50|42|42|4|Check It Out|WILL.I.AM & NICKI MINAJ|2010-09-25|78|24|13|20101016,,,,
51|NEW|51|1|Hey Baby (Drop It To The Floor)|PITBULL featuring T-PAIN|2010-10-16|51|7|31|20101016,,,,
52|NEW|52|1|I'm A Slave 4 U|GLEE CAST|2010-10-16|52|52|1|20101016,,,,
53|NEW|53|1|Stronger|GLEE CAST|2010-10-16|53|53|1|20101016,,,,
54|NEW|54|1|Baby One More Time|GLEE CAST|2010-10-16|54|54|1|20101016,,,,
55|49|28|19|Teach Me How To Dougie|CALI SWAG DISTRICT|2010-06-12|91|28|20|20101016,,,,
56|NEW|56|1|Me Against The Music|GLEE CAST|2010-10-16|56|56|1|20101016,,,,
57|60|57|16|Farmer's Daughter|RODNEY ATKINS|2010-07-03|96|47|21|20101016,,,,
58|58|58|12|Roll With It|EASTON CORBIN|2010-07-31|98|55|19|20101016,,,,
59|68|54|6|My Kinda Party|JASON ALDEAN|2010-09-11|54|39|20|20101016,,,,
60|63|60|14|All Over Me|JOSH TURNER|2010-07-17|97|59|18|20101016,,,,
61|55|14|18|Your Love|NICKI MINAJ|2010-06-19|51|14|20|20101016,,,,
62|54|15|18|Miss Me|DRAKE featuring LIL WAYNE|2010-06-19|15|15|20|20101016,,,,
63|78|63|3|We No Speak Americano|YOLANDA BE COOL & DCUP|2010-10-02|83|29|20|20101016,,,,
64|71|64|6|Holding You Down (Goin' In Circles)|JAZMINE SULLIVAN|2010-09-11|98|60|12|20101016,,,,
65|NEW|65|1|I Am Not A Human Being|LIL WAYNE|2010-10-16|65|65|1|20101016,,,,
66|77|66|3|Can't Be Friends|TREY SONGZ|2010-10-02|74|43|20|20101016,,,,
67|76|67|8|Little Lion Man|MUMFORD & SONS|2010-08-28|98|61|21|20101016,,,,
68|64|58|12|Love All Over Me|MONICA|2010-07-31|94|58|17|20101016,,,,
69|94|69|2|Please Don't Go|MIKE POSNER|2010-10-09|94|16|20|20101016,,,,
70|59|51|16|Our Kind Of Love|LADY ANTEBELLUM|2010-07-03|94|51|19|20101016,,,,
71|61|41|18|Pretty Good At Drinkin' Beer|BILLY CURRINGTON|2010-06-19|83|41|20|20101016,,,,
72|75|48|7|Why Wait|RASCAL FLATTS|2010-09-04|48|48|20|20101016,,,,
73|70|51|12|La La La|AUBURN featuring IYAZ|2010-07-31|74|51|13|20101016,,,,
74|NEW|74|1|Right Thru Me|NICKI MINAJ|2010-10-16|74|26|19|20101016,,,,
75|NEW|75|1|Bill Gates|LIL WAYNE|2010-10-16|75|75|1|20101016,,,,
76|66|34|17|Half Of My Heart|JOHN MAYER|2010-06-26|88|34|18|20101016,,,,
77|NEW|77|1|Na Na Na (Na Na Na Na Na Na Na Na Na)|MY CHEMICAL ROMANCE|2010-10-16|77|77|1|20101016,,,,
78|79|78|5|Anything Like Me|BRAD PAISLEY|2010-09-18|100|48|19|20101016,,,,
79|69|59|18|Little White Church|LITTLE BIG TOWN|2010-06-19|94|59|20|20101016,,,,
80|74|74|6|Toot It And Boot It|YG|2010-09-11|94|67|11|20101016,,,,
81|NEW|81|1|Grenade|BRUNO MARS|2010-10-16|81|1|36|20101016,,,,
82|53|35|4|A Year Without Rain|SELENA GOMEZ & THE SCENE|2010-09-25|35|35|6|20101016,,,,
83|67|38|18|Got Your Back|T.I. featuring KERI HILSON|2010-06-19|38|38|19|20101016,,,,
84|85|84|5|The Breath You Take|GEORGE STRAIT|2010-09-18|95|63|20|20101016,,,,
85|80|80|3|All I Want Is You|MIGUEL featuring J COLE|2010-10-02|91|58|14|20101016,,,,
86|72|60|13|B.M.F. (Blowin' Money Fast)|RICK ROSS featuring STYLES P|2010-07-24|98|60|16|20101016,,,,
87|NEW|87|1|Mama's Song|CARRIE UNDERWOOD|2010-10-16|87|56|18|20101016,,,,
88|NEW|88|1|Hope She Cheats On You (With A B-Ball Player)|MARSHA AMBROSIUS|2010-10-16|88|88|1|20101016,,,,
89|NEW|89|1|No Love|EMINEM featuring LIL WAYNE|2010-10-16|89|29|16|20101016,,,,
90|82|37|16|All About Tonight|BLAKE SHELTON|2010-07-03|98|37|19|20101016,,,,
91|100|22|14|Power|KANYE WEST featuring DWELE|2010-07-17|22|22|16|20101016,,,,
92|88|38|17|Waka Waka (This Time For Africa)|SHAKIRA featuring FRESHLYGROUND|2010-06-26|43|38|17|20101016,,,,
93|65|27|9|The Catalyst|LINKIN PARK|2010-08-21|35|27|9|20101016,,,,
94|21|21|2|Empire State Of Mind|GLEE CAST|2010-10-09|21|21|2|20101016,,,,
95|96|89|5|Only Prettier|MIRANDA LAMBERT|2010-09-18|96|61|23|20101016,,,,
96|89|88|6|Way Out Here|JOSH THOMPSON|2010-09-11|100|85|9|20101016,,,,
97|99|97|3|Smoke A Little Smoke|ERIC CHURCH|2010-10-02|97|78|20|20101016,,,,
98|98|94|3|Turn On To The Radio|REBA|2010-10-02|94|53|18|20101016,,,,
99|73|21|4|Dog Days Are Over|FLORENCE + THE MACHINE|2010-09-25|93|21|4|20101016,,,,
100|81|34|16|Pretty Boy Swag|SOULJA BOY TELL'EM|2010-07-03|90|34|16|20101016,,,,
1|1|1|10|Just The Way You Are|BRUNO MARS|2010-08-07|43|1|48|20101009,,,,
2|4|1|10|Teenage Dream|KATY PERRY|2010-08-07|20|1|33|20101009,,,,
3|2|1|14|Love The Way You Lie|EMINEM featuring RIHANNA|2010-07-10|2|1|29|20101009,,,,
4|5|4|11|DJ Got Us Fallin' In Love|USHER featuring PITBULL|2010-07-31|19|4|34|20101009,,,,
5|6|2|17|Dynamite|TAIO CRUZ|2010-06-19|26|2|47|20101009,,,,
6|10|6|7|Like A G6|FAR*EAST MOVEMENT featuring CATARACS & DEV|2010-08-28|92|1|26|20101009,,,,
7|8|7|6|Just A Dream|NELLY|2010-09-04|12|3|28|20101009,,,,
8|3|3|3|Only Girl (In The World)|RIHANNA|2010-09-25|75|1|27|20101009,,,,
9|7|4|20|I Like It|ENRIQUE IGLESIAS featuring PITBULL|2010-05-29|89|4|38|20101009,,,,
10|9|9|13|Club Can't Handle Me|FLO RIDA featuring DAVID GUETTA|2010-07-17|65|9|29|20101009,,,,
11|12|3|8|Mine|TAYLOR SWIFT|2010-08-21|3|3|23|20101009,,,,
12|11|8|10|Take It Off|KE$HA|2010-08-07|92|8|19|20101009,,,,
13|13|13|7|Bottoms Up|TREY SONGZ featuring NICKI MINAJ|2010-08-28|22|6|26|20101009,,,,
14|20|14|14|Misery|MAROON 5|2010-07-10|44|14|20|20101009,,,,
15|19|15|13|Deuces|CHRIS BROWN featuring TYGA & KEVIN McCALL|2010-07-17|87|14|27|20101009,,,,
16|15|6|22|Cooler Than Me|MIKE POSNER featuring BIG SEAN|2010-05-15|85|6|29|20101009,,,,
17|17|1|20|California Gurls|KATY PERRY featuring SNOOP DOGG|2010-05-29|2|1|27|20101009,,,,
18|16|2|24|Airplanes|B.O.B featuring HAYLEY WILLIAMS of PARAMORE|2010-05-01|12|2|30|20101009,,,,
19|14|1|21|Not Afraid|EMINEM|2010-05-22|1|1|25|20101009,,,,
20|18|10|15|Magic|B.O.B featuring RIVERS CUOMO|2010-07-03|100|10|19|20101009,,,,
21|NEW|21|1|Empire State Of Mind|GLEE CAST|2010-10-09|21|21|2|20101009,,,,
22|22|22|17|Animal|NEON TREES|2010-06-19|100|13|36|20101009,,,,
23|NEW|23|1|Telephone|GLEE CAST|2010-10-09|23|23|1|20101009,,,,
24|28|24|13|Secrets|ONEREPUBLIC|2010-07-17|83|21|32|20101009,,,,
25|29|25|7|Hot Tottie|USHER featuring JAY-Z|2010-08-28|100|21|16|20101009,,,,
26|33|4|26|Billionaire|TRAVIE McCOY featuring BRUNO MARS|2010-04-17|92|4|27|20101009,,,,
27|35|27|5|Fuck You!|CEE LO GREEN|2010-09-11|96|2|48|20101009,,,,
28|NEW|28|1|Billionaire|GLEE CAST|2010-10-09|28|28|1|20101009,,,,
29|26|20|9|Stuck Like Glue|SUGARLAND|2010-08-14|20|17|24|20101009,,,,
30|31|6|6|Right Above It|LIL WAYNE featuring DRAKE|2010-09-04|6|6|24|20101009,,,,
31|30|30|14|If I Had You|ADAM LAMBERT|2010-07-10|94|30|20|20101009,,,,
32|25|25|8|Fancy|DRAKE featuring T.I. & SWIZZ BEATS|2010-08-21|97|25|19|20101009,,,,
33|24|1|26|OMG|USHER featuring WILL.I.AM|2010-04-17|14|1|30|20101009,,,,
34|23|9|19|Ridin' Solo|JASON DERULO|2010-06-05|84|9|21|20101009,,,,
35|32|18|9|The Boys Of Fall|KENNY CHESNEY|2010-08-14|96|18|18|20101009,,,,
36|41|36|8|2012 (It Ain't The End)|JAY SEAN featuring NICKI MINAJ|2010-08-21|50|31|14|20101009,,,,
37|40|37|12|If I Die Young|THE BAND PERRY|2010-07-24|92|19|28|20101009,,,,
38|NEW|38|1|Listen|GLEE CAST|2010-10-09|38|38|1|20101009,,,,
39|36|36|8|Letting Go (Dutty Love)|SEAN KINGSTON featuring NICKI MINAJ|2010-08-21|46|36|20|20101009,,,,
40|53|40|8|September|DAUGHTRY|2010-08-21|94|36|20|20101009,,,,
41|45|32|14|King Of Anything|SARA BAREILLES|2010-07-10|59|32|22|20101009,,,,
42|57|42|3|Check It Out|WILL.I.AM & NICKI MINAJ|2010-09-25|78|24|13|20101009,,,,
43|42|3|52|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20101009,,,
44|46|44|3|No Hands|WAKA FLOCKA FLAME feauring ROSCOE DASH & WAL|2010-09-25|45|13|32|20101009,,,,
45|43|34|16|If It's Love|TRAIN|2010-06-26|90|34|20|20101009,,,,
46|47|2|59|Need You Now|LADY ANTEBELLUM|2009-08-29|85|2|60|20101009,,,,
47|34|5|21|Find Your Love|DRAKE|2010-05-22|34|5|21|20101009,,,,
48|56|48|7|As She's Walking Away|ZAC BROWN BAND featuring ALAN JACKSON|2010-08-28|77|32|20|20101009,,,,
49|44|28|18|Teach Me How To Dougie|CALI SWAG DISTRICT|2010-06-12|91|28|20|20101009,,,,
50|50|12|43|Breakeven|THE SCRIPT|2009-12-19|96|12|43|20101009,,,,
