BBL,Street Number,Street Name,Borough,Zip,Benchmarking Submission,Entry Number,Site EUI,Weather Normalized Source EUI,Water per Square Foot,ENERGY STAR Score,GHG,Reported Building Square Footage,Reported Facility Type,Number of Buildings,Reported BINs
1004550005,224,   2 AVENUE,MANHATTAN,10003,Yes,1020,356,606.4,,23,3590.1,138068,Hospital (General Medical and Surgical),1,North Building
1004550052,327,EAST   13 STREET,MANHATTAN,10003,Yes,880,77.7,151.19999999999999,42.37,N/A,630.66,97723,Multifamily Housing,1,1006535
1004570009,1,EAST    2 STREET,MANHATTAN,10003,Yes,1651,98.7,180.20000000000002,,N/A,549.41999999999996,83734,Multifamily Housing,1,1086133
1004580006,339,BOWERY,MANHATTAN,10003,Yes,1033,315.2,531.4,,10,1839.15,90411,Hotel,1,1006545
1004610003,25,COOPER SQUARE       ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1004620001,41,COOPER SQUARE,MANHATTAN,10003,Yes,1691,237.6,474.90000000000003,,N/A,2893.62,175000,College/University (Campus-Level),1,1006642
1004620004,3,TARAS SHEVCHENKO PL ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1004620007,6,TARAS SHEVCHENKO PL ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1004649006,29,   3 AVENUE         ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1004650001,31,   3 AVENUE,MANHATTAN,10003,Yes,814,96,197.70000000000002,,N/A,1215.47,149152,Residence Hall/Dormitory,1,1006764
1004670001,67,   3 AVENUE,MANHATTAN,10003,Yes,1471,98,221.9,,N/A,2793.27,333256,Residence Hall/Dormitory,1,1006826
1004670031,181,   2 AVENUE,MANHATTAN,10003,Yes,2617,70.5,173.20000000000002,,N/A,388.42,71070,Other,1,1006836
1004730001,462,BROADWAY,MANHATTAN,10013,Yes,1309,264.8,552.20000000000005,,N/A,2833.04,140000,Other,1,1079877
1004730010,478,BROADWAY,MANHATTAN,10013,Yes,290,108.7,362.1,,N/A,560.55999999999995,55015,Retail,1,1079887
1004740030,483,BROADWAY,MANHATTAN,10013,Yes,812,55.300000000000004,133.80000000000001,0,83,296.07,62148,Office,1,1007048
1004740033,479,BROADWAY,MANHATTAN,10013,Yes,2165,41.800000000000004,111.5,,N/A,273.67,75780,Other,1,1007050
1004760007,100,AVENUE OF THE AMER,MANHATTAN,10013,Yes,184,79.5,222.5,,69,2635.64,375494,Office,1,1007098
1004770011,57,WATTS STREET        ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1004770068,52,WATTS STREET,MANHATTAN,10013,Yes,2061,92.8,191.5,,61,618.08000000000004,95000,Hotel,1,1087915
1004820016,72,SPRING STREET,MANHATTAN,10012,Yes,510,61.6,162.4,,91,702.59,130000,Office,1,1007214
1004820037,416,BROOME STREET,MANHATTAN,10013,Yes,2637,0.2,0.6,,100,1.47,93146,Office,1,1007223
1004830007,504,BROADWAY            ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1004830017,524,BROADWAY,MANHATTAN,10012,Yes,786,124.3,286.5,,N/A,1769.88,181583,Office,1,1007238
1004840017,511,BROADWAY,MANHATTAN,10012,Yes,1733,70.3,183.9,15.84,N/A,1017.11,178500,Other,1,
1004840024,495,BROADWAY,MANHATTAN,10012,Yes,1095,114.3,263.7,,N/A,776.07,88000,Office,1,1007252
1004870008,375,WEST BROADWAY       ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1004870010,379,WEST BROADWAY,MANHATTAN,10012,Yes,753,118,355.6,,26,751.83,70000,Office,1,1007309
1004880003,58,THOMPSON STREET     ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1004910046,151,AVENUE OF THE AMER,MANHATTAN,10013,Yes,185,64.599999999999994,169.3,,87,1238.17,218252,Office,1,1007385
1004960036,71,SPRING STREET,MANHATTAN,10012,Yes,1213,120.7,295.7,,30,537.46,56340,Office,1,1079952
1004960040,75,SPRING STREET       ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1004970001,530,BROADWAY,MANHATTAN,10012,Yes,654,126.3,341.5,,N/A,569.25,50000,Office,1,1007560
1004970004,536,BROADWAY,MANHATTAN,10012,Yes,656,64.900000000000006,141.5,,87,510.11,90750,Office,1,1007561
1004970009,546,BROADWAY,MANHATTAN,10012,Yes,1408,,,,N/A,,,Multifamily Housing,1,1007564
1004970012,552,BROADWAY,MANHATTAN,10012,Yes,1216,99.9,242.3,,40,688.48,79978,Office,1,1079955
1004970018,560,BROADWAY,MANHATTAN,10012,Yes,599,97.7,264.5,182.95,79,1184.72,138549,Office,1,1007567
1004980007,561,BROADWAY,MANHATTAN,10012,Yes,617,40.700000000000003,60.800000000000004,,N/A,394.32,117688,Other,1,1007574
1004980009,557,BROADWAY,MANHATTAN,10012,Yes,1099,150.69999999999999,453.1,,24,1434.8,108500,Office,1,1088114
1004980009,557,BROADWAY,MANHATTAN,10012,Yes,2016,150.4,452.1,,24,1431.8700000000001,108500,Office,1,
1004980011,549,BROADWAY,MANHATTAN,10012,Yes,1100,91.3,272.8,,48,1737.9,217968,Office,1,1007576
1004980011,549,BROADWAY,MANHATTAN,10012,Yes,2017,91.2,271.3,,49,1735.99,217968,Office,1,
1004990007,104,GREENE STREET       ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005000011,120,WOOSTER STREET      ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005010020,115,WOOSTER STREET,MANHATTAN,10012,Yes,1052,70.900000000000006,145.9,,N/A,441.78000000000003,75000,Multifamily Housing,1,"BIN#s 1079973, 1079974, 1079975"
1005050001,150,VARICK STREET,MANHATTAN,10013,Yes,590,74.099999999999994,192.5,,51,1406.74,235400,Warehouse (Unrefrigerated),1,1007817
1005050031,161,AVENUE OF THE AMER  ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005050036,233,SPRING STREET       ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005100001,63,PRINCE STREET,MANHATTAN,10012,Yes,998,79.599999999999994,177.9,,82,1092.25,178459,Office,1,1007929
1005110001,75,PRINCE STREET,MANHATTAN,10012,Yes,1030,72.3,210.4,,73,2334.9499999999998,353419,Office,1,1007942
1005110006,580,BROADWAY,MANHATTAN,10012,Yes,1612,52.5,133.6,0,92,739.89,161722,Office,1,1007943
1005110008,584,BROADWAY,MANHATTAN,10012,Yes,406,60.1,172.20000000000002,,84,1347.8500000000001,246000,Office,1,1079998
1005110012,592,BROADWAY,MANHATTAN,10012,Yes,1425,86.4,258.3,,64,1834.93,230740,Office,1,1007944
1005110015,598,BROADWAY,MANHATTAN,10012,Yes,246,49.4,157.1,,N/A,356.34000000000003,78616,Office,1,1007945
1005110016,600,BROADWAY,MANHATTAN,10012,Yes,2095,199.5,545,,2,1240.76,74970,Office,1,1007946
1005120020,579,BROADWAY,MANHATTAN,10012,Yes,1613,38.299999999999997,80.2,0,N/A,357.99,112342,Multifamily Housing,1,1007953
1005120023,569,BROADWAY,MANHATTAN,10012,Yes,2118,145.69999999999999,364.40000000000003,,17,1849.14,160000,Office,1,1080019
1005130035,93,PRINCE STREET,MANHATTAN,10012,Yes,1799,205.4,458.40000000000003,,36,1165.7,76000,Hotel,1,1007983
1005190070,180,VARICK STREET,MANHATTAN,10014,Yes,405,54.5,143.19999999999999,,90,1810.39,370000,Office,1,1008117
1005200001,200,VARICK STREET,MANHATTAN,10014,Yes,2293,,,,74,,420972,Office,1,1008118
1005210011,32,BLEECKER STREET     ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005220001,610,BROADWAY,MANHATTAN,10012,Yes,2619,0,0,,N/A,575.84,0,,1,
1005220005,622,BROADWAY,MANHATTAN,10012,Yes,691,,,10.43,9,,99470,Office,1,
1005220008,628,BROADWAY            ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005220010,632,BROADWAY,MANHATTAN,10012,Yes,918,86.9,246,,50,1034.53,139780,Office,1,1008212
1005220012,636,BROADWAY,MANHATTAN,10012,Yes,755,73.2,162.4,,80,817.93000000000006,130000,Office,1,1008213
1005230044,627,BROADWAY,MANHATTAN,10012,Yes,916,86.600000000000009,220.6,,N/A,833.37,120000,Other,1,1008237
1005230046,625,BROADWAY,MANHATTAN,10012,Yes,1008,72.099999999999994,154.80000000000001,,N/A,670.19,108980,Office,1,1008238
1005230048,18,WEST HOUSTON STREET ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005240066,100,BLEECKER STREET,MANHATTAN,10012,Yes,1455,46.800000000000004,156.4,,N/A,778.82,177109,Recreation,1,1008243
1005240066,100,BLEECKER STREET,MANHATTAN,10012,Yes,1549,0.1,0.2,,N/A,3.08,454925,Multifamily Housing,1,1087825
1005280012,214,WEST HOUSTON STREET,MANHATTAN,10014,Yes,1170,161.69999999999999,509.90000000000003,,1,995.01,67473,Senior Care Facility,1,1088511
1005290072,65,BLEECKER STREET,MANHATTAN,10012,Yes,1198,101.3,221.3,,75,966.33,109857,Office,1,1008454
1005300001,670,BROADWAY,MANHATTAN,10012,Yes,912,89,186.3,,53,484.06,65000,Office,1,1008467
1005320015,661,BROADWAY            ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005330001,1,WASHINGTON SQ VLLGE,MANHATTAN,10012,Yes,2358,8.9,24.5,,N/A,228.35,306659,Multifamily Housing,2,1077833
1005330001,1,WASHINGTON SQ VLLGE,MANHATTAN,10012,Yes,2370,57.300000000000004,77.599999999999994,,N/A,1027.18,305587,Multifamily Housing,2,1077834
1005330001,1,WASHINGTON SQ VLLGE,MANHATTAN,10012,Yes,2371,8.199999999999999,23,,N/A,223.11,322355,Multifamily Housing,2,1077835
1005330001,1,WASHINGTON SQ VLLGE,MANHATTAN,10012,Yes,2372,10.3,30,,N/A,286.13,322571,Multifamily Housing,2,1077836
1005350001,44,WEST    4 STREET,MANHATTAN,10012,Yes,1462,,,,N/A,,213423,College/University (Campus-Level),1,1078952
1005350001,44,WEST    4 STREET,MANHATTAN,10012,Yes,1469,78.7,244.20000000000002,,N/A,665.03,89951,College/University (Campus-Level),1,1078952
1005350001,44,WEST    4 STREET,MANHATTAN,10012,Yes,1474,28.5,95.100000000000009,,N/A,302.66000000000003,113233,College/University (Campus-Level),1,1077346
1005350008,567,LA GUARDIA PLACE,MANHATTAN,10012,Yes,815,14,43.5,,N/A,665.03,505205,Library,1,1008626
1005350036,17,WEST    3 STREET,MANHATTAN,10012,Yes,1475,9458.4,10141.4,,N/A,80635.289999999994,158590,College/University (Campus-Level),1,1008627
1005380027,238,THOMPSON STREET     ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005380040,566,LA GUARDIA PLACE,MANHATTAN,10012,Yes,1464,29.2,84.4,,N/A,619.30999999999995,247639,Social/Meeting,1,1008662
1005400014,130,MAC DOUGAL STREET,MANHATTAN,10012,Yes,813,80.900000000000006,164.5,,N/A,28.11,4966,Multifamily Housing,1,1087045
1005400014,130,MAC DOUGAL STREET,MANHATTAN,10012,Yes,1456,5,5.7,,100,39.36,144268,Residence Hall/Dormitory,1,1008701
1005400030,214,SULLIVAN STREET,MANHATTAN,10012,Yes,960,3.1,5.8,,N/A,9.58,45050,Office,1,
1005410001,40,WASHINGTON SQUARE S,MANHATTAN,10012,Yes,765,7.5,25,,N/A,180.75,257259,Education,1,1008716
1005410018,51,WASHINGTON SQUARE S,MANHATTAN,10012,Yes,1463,0.1,0.4,,N/A,0.73,61310,College/University (Campus-Level),2,1082207
1005418001,40,WASHINGTON SQUARE S ,MANHATTAN,10012,No DOF Record as of 08/01/12,,,,,,,,,,
1005440001,393,LAFAYETTE STREET    ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005440008,409,LAFAYETTE STREET,MANHATTAN,10003,Yes,1308,60.800000000000004,153.4,,79,427.26,88500,Office,2,1008771
1005440013,419,LAFAYETTE STREET    ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005440038,32,COOPER SQUARE,MANHATTAN,10003,Yes,513,94.9,163.19999999999999,,N/A,1020.66,164208,Office,1,1082209;1082210;1082211;1082212;1082213
1005440048,30,COOPER SQUARE       ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005440050,16,COOPER SQUARE,MANHATTAN,10003,Yes,804,35.200000000000003,48.2,,N/A,341.07,137314,College/University (Campus-Level),1,1008780
1005440076,7,EAST    7 STREET,MANHATTAN,10003,Yes,1692,108,183.20000000000002,,N/A,1257.97,179000,College/University (Campus-Level),1,1008788
1005450006,708,BROADWAY            ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005450015,726,BROADWAY,MANHATTAN,10003,Yes,811,51.4,111,,N/A,1842.64,415725,College/University (Campus-Level),1,1008796
1005450026,740,BROADWAY,MANHATTAN,10003,Yes,2506,22.7,23,,100,570.75,316832,Office,4,1080094
1005450026,740,BROADWAY,MANHATTAN,10003,Yes,2507,,,,N/A,,316832,Office,4,1088676
1005450026,740,BROADWAY,MANHATTAN,10003,Yes,2508,92,254.3,,59,2537.1,316832,Office,4,1080092
1005460010,18,WASHINGTON PLACE,MANHATTAN,10003,Yes,766,63.1,205.8,,N/A,614.29,103680,College/University (Campus-Level),1,1008810
1005460011,35,WEST    4 STREET,MANHATTAN,10012,Yes,1457,13.200000000000001,14,,N/A,106.32000000000001,151070,College/University (Campus-Level),1,1008811
1005460015,14,WASHINGTON PLACE,MANHATTAN,10003,Yes,788,79.400000000000006,98,,N/A,854.43000000000006,134387,Multifamily Housing,1,1008812
1005460015,14,WASHINGTON PLACE,MANHATTAN,10003,Yes,1507,7.7,25.1,,N/A,9.26,12871,College/University (Campus-Level),1,1008812
1005460021,8,WASHINGTON PLACE,MANHATTAN,10003,Yes,1497,29.900000000000002,101.2,,N/A,361.5,128679,College/University (Campus-Level),1,1080100
1005460026,21,WEST    4 STREET,MANHATTAN,10012,Yes,805,31.6,105.5,,N/A,219.12,73913,College/University (Campus-Level),1,1008814
1005460031,4,WASHINGTON PLACE,MANHATTAN,10003,Yes,1465,25.5,85,,N/A,618.11,258686,College/University (Campus-Level),1,1008816;1008817;1008818
1005460033,713,BROADWAY,MANHATTAN,10003,Yes,1465,25.5,85,,N/A,618.11,258686,College/University (Campus-Level),1,1008816;1008817;1008818
1005460035,707,BROADWAY,MANHATTAN,10003,Yes,1465,25.5,85,,N/A,618.11,258686,College/University (Campus-Level),1,1008816;1008817;1008818
1005460040,699,BROADWAY            ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005470001,32,WAVERLY PLACE,MANHATTAN,10003,Yes,1470,9.300000000000001,31.5,,N/A,226.03,258155,College/University (Campus-Level),1,1008820
1005470005,24,WAVERLY PLACE,MANHATTAN,10003,Yes,1476,25.900000000000002,84.7,,N/A,146.44,60329,College/University (Campus-Level),1,1008822
1005470008,23,WASHINGTON PLACE,MANHATTAN,10003,Yes,819,,,,N/A,,124526,College/University (Campus-Level),1,1008823
1005470014,18,WAVERLY PLACE,MANHATTAN,10003,Yes,1461,40.6,92.4,,N/A,137.36000000000001,45687,College/University (Campus-Level),2,1008824
1005470014,18,WAVERLY PLACE,MANHATTAN,10003,Yes,1472,218.3,680.2,,N/A,447.97,22804,Social/Meeting,2,1008825
1005470020,15,WASHINGTON PLACE,MANHATTAN,10003,Yes,789,72,88.9,,N/A,426.41,73733,Multifamily Housing,1,1008828
1005470030,715,BROADWAY,MANHATTAN,10003,Yes,809,0.1,0.2,,N/A,1.67,262739,College/University (Campus-Level),1,1088447
1005470030,715,BROADWAY,MANHATTAN,10003,Yes,810,27.3,91.9,,N/A,250.23000000000002,97711,College/University (Campus-Level),1,1008831
1005480004,5,UNIVERSITY PLACE,MANHATTAN,10003,Yes,1477,23.900000000000002,59.7,,N/A,394.64,209364,Residence Hall/Dormitory,1,1008835
1005480009,13,UNIVERSITY PLACE,MANHATTAN,10003,Yes,790,83.3,271.89999999999998,,N/A,539.97,69021,College/University (Campus-Level),1,1008833
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,808,119.2,136.30000000000001,,N/A,907.41,95256,College/University (Campus-Level),11,1078085
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1551,34.200000000000003,112.10000000000001,,N/A,16.63,5185,College/University (Campus-Level),11,1078075
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1552,4.1,13.8,,N/A,1.06,2743,Multifamily Housing,11,1078081
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1553,0,0.1,,N/A,0.01,2676,Multifamily Housing,11,1078077
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1554,0.5,1.6,,N/A,0.12,2739,Multifamily Housing,11,1078079
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1555,0,0.1,,N/A,0.01,2739,Multifamily Housing,11,1078082
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1556,,,,N/A,,2739,Multifamily Housing,11,1078083
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1557,,,,N/A,,2576,Education,11,1078084
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1575,,,,N/A,,2733,Multifamily Housing,11,1078078
1005500013,    1 1/2,   5 AVENUE,MANHATTAN,10003,Yes,1576,,,,N/A,,2676,Multifamily Housing,11,1078080
1005520022,33,WASHINGTON SQUARE W,MANHATTAN,10011,Yes,1460,29.2,85.8,,92,463.19,182714,Residence Hall/Dormitory,1,1008875
1005520026,37,WASHINGTON SQUARE W,MANHATTAN,10011,Yes,807,65.099999999999994,80,,N/A,624.64,119090,Multifamily Housing,1,1008877
1005520060,29,WASHINGTON SQUARE W,MANHATTAN,10011,Yes,806,70.900000000000006,82.5,,N/A,798.6,140797,Multifamily Housing,1,1008892
1005540001,756,BROADWAY,MANHATTAN,10003,Yes,63,88.3,220.8,,81,8356.6,1137698,Office,1,1008952
1005540001,756,BROADWAY,MANHATTAN,10003,Yes,155,5290.1,7268.6,,1,64493.810000000005,154099,Retail,1,1008952
1005540035,45,PARK AVENUE SOUTH   ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005560048,120,EAST   12 STREET,MANHATTAN,10003,Yes,787,27.900000000000002,32.200000000000003,,100,282.04000000000002,189261,Residence Hall/Dormitory,2,1087924
1005560065,66,   3 AVENUE,MANHATTAN,10003,Yes,757,101.5,294.3,,N/A,486.34000000000003,55079,Entertainment/Culture,1,
1005570001,788,BROADWAY            ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005580037,131,EAST   12 STREET,MANHATTAN,10003,Yes,355,91.4,181,0,52,361.17,57263,Residence Hall/Dormitory,1,1076070
1005590012,106,EAST   14 STREET,MANHATTAN,10003,Yes,1473,87.7,188.70000000000002,,47,1354.57,212954,Residence Hall/Dormitory,1,1009072
1005590022,126,EAST   14 STREET,MANHATTAN,10003,Yes,434,85.4,213.3,,48,3263.98,486454,Residence Hall/Dormitory,1,1085790
1005620024,797,BROADWAY,MANHATTAN,10003,Yes,1746,61.4,113.3,20.62,95,487.55,98000,Office,1,1009108
1005620030,787,BROADWAY,MANHATTAN,10003,Yes,818,527,571.1,,1,5770.33,147657,Residence Hall/Dormitory,1,1009112
1005630001,83,UNIVERSITY PLACE,MANHATTAN,10003,Yes,537,66.8,188,,N/A,1293.8699999999999,220000,Office,1,1009127
1005630031,817,BROADWAY,MANHATTAN,10003,Yes,956,47.9,148.69999999999999,,88,534,122175,Office,1,1009134
1005630046,57,EAST   11 STREET,MANHATTAN,10003,Yes,221,94.2,194.3,,60,428.42,54814,Office,1,1009141
1005640007,113,UNIVERSITY PLACE    ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005640034,826,BROADWAY,MANHATTAN,10003,Yes,1591,70.3,175,,74,742.67,119000,Office,1,1009208
1005640039,836,BROADWAY            ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005640045,132,   4 AVENUE         ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1005650011,44,EAST   14 STREET,MANHATTAN,10003,Yes,1060,217.20000000000002,549.1,,5,3568.88,206442,Retail,1,1009216
1005650015,849,BROADWAY,MANHATTAN,10003,Yes,1201,81.900000000000006,226.6,,65,1716.27,247608,Office,2,1080132;1080133
1005650021,842,BROADWAY,MANHATTAN,10003,Yes,1918,106,224.4,,N/A,1848.48,236215,Other,1,1087083;1009217
1005680001,35,   5 AVENUE,MANHATTAN,10003,Yes,1467,103,155.5,,51,1227.73,155195,Residence Hall/Dormitory,1,1009250
1005690024,88,UNIVERSITY PLACE,MANHATTAN,10003,Yes,1311,106.3,230,,54,644.48,75820,Office,1,1009283
1005700032,114,UNIVERSITY PLACE,MANHATTAN,10003,Yes,1690,209.9,405.5,,N/A,597.41,39328,Other,1,1009386
1005700042,7,EAST   12 STREET,MANHATTAN,10003,Yes,1458,57.300000000000004,167.3,,N/A,652.20000000000005,125145,College/University (Campus-Level),1,1009390
1005750017,66,WEST   12 STREET,MANHATTAN,10011,Yes,196,108.5,212.3,0,N/A,1102.3699999999999,125000,College/University (Campus-Level),1,1083136
1005760036,2,WEST   13 STREET,MANHATTAN,10011,Yes,197,65.900000000000006,165.4,0,N/A,1173.56,206336,College/University (Campus-Level),1,1009617
1005760046,60,   5 AVENUE,MANHATTAN,10011,Yes,2036,,,,75,,,Office,1,1009620
1005770015,48,WEST   14 STREET    ,MANHATTAN,10011,No DOF Record as of 08/01/12,,,,,,,,,,
1005770039,80,   5 AVENUE,MANHATTAN,10011,Yes,1134,76.2,181.6,,N/A,890.77,132740,Office,1,1009717
1005770071,55,WEST   13 STREET,MANHATTAN,10011,Yes,195,214.9,593.70000000000005,0,N/A,1527.33,80000,College/University (Campus-Level),1,1009722
1005780047,250,HUDSON STREET,MANHATTAN,10013,Yes,116,87.7,226.4,0.14,78,2329.08,332960,Office,1,1009723;1804012
1005780067,119,VARICK STREET       ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005790030,131,VARICK STREET,MANHATTAN,10013,Yes,698,55.4,139.19999999999999,3.36,N/A,1168.33,268000,Self-Storage,1,BIN: 1009740
1005790047,304,HUDSON STREET,MANHATTAN,10013,Yes,209,114,290.2,,47,2030.3,207762,Office,1,1009742
1005790070,137,VARICK STREET,MANHATTAN,10013,Yes,182,55.800000000000004,149.4,,85,426.21000000000004,85674,Office,1,1009745
1005800001,330,HUDSON STREET       ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005800015,66,CHARLTON STREET,MANHATTAN,10014,Yes,2059,62.7,153.5,,79,449.09000000000003,92000,Hotel,1,1088206
1005800022,157,VARICK STREET,MANHATTAN,10013,Yes,271,41.6,89.3,1.9,N/A,532.30999999999995,177093,Other,1,BIN: 1080159
1005800039,348,HUDSON STREET,MANHATTAN,10014,Yes,207,79.900000000000006,224.4,,N/A,2215.52,310000,Office,1,1009750
1005800060,183,VARICK STREET,MANHATTAN,10014,Yes,1142,73.2,171.9,19.07,N/A,461.23,75000,Office,1,1009752
1005800063,181,VARICK STREET       ,MANHATTAN,10014,No DOF Record as of 08/01/12,,,,,,,,,,
1005800065,171,VARICK STREET,MANHATTAN,10014,Yes,1872,38.700000000000003,49.2,,100,420.12,143264,Office,1,1009754
1005810063,207,VARICK STREET,MANHATTAN,10014,Yes,187,65.3,171,,83,2021.18,382353,Office,1,1009758
1005860020,240,BLEECKER STREET,MANHATTAN,10014,Yes,1652,103.10000000000001,143.80000000000001,,32,316.86,44000,K-12 School,1,1009904
1005960001,305,WEST STREET,MANHATTAN,10014,Yes,1720,73.400000000000006,166.9,5.42,18,2956.4700000000003,470577,Warehouse (Unrefrigerated),1,1010356;1012249;1808487
1005960092,319,SPRING STREET       ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005970001,515,GREENWICH STREET,MANHATTAN,10013,Yes,937,,,16.85,N/A,,59650,Office,1,1010358
1005970012,78,VANDAM STREET,MANHATTAN,10013,Yes,2229,71,175.4,0.07,82,2685.56,427972,Office,1,1010362
1005970012,78,VANDAM STREET,MANHATTAN,10013,Yes,2582,,,0,N/A,,427972,Office,1,
1005970039,537,GREENWICH STREET    ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005970055,333,HUDSON STREET       ,MANHATTAN,10013,No DOF Record as of 08/01/12,,,,,,,,,,
1005980058,341,HUDSON STREET,MANHATTAN,10014,Yes,167,94.8,261,,85,7230.74,908818,Office,1,1010378
1005990064,363,HUDSON STREET,MANHATTAN,10014,Yes,27,60.2,180.20000000000002,,93,6015.02,1093934,Office,1,1010379
1006010013,584,WASHINGTON STREET,MANHATTAN,10014,Yes,1661,,,,N/A,,160000,Warehouse (Unrefrigerated),1,
1006010026,585,WASHINGTON STREET,MANHATTAN,10014,Yes,1661,,,,N/A,,160000,Warehouse (Unrefrigerated),1,
1006010047,120,LEROY STREET,MANHATTAN,10014,Yes,1976,103.9,307,,34,1069.0999999999999,118412,Office,1,1010393
1006010052,112,LEROY STREET,MANHATTAN,10014,Yes,552,200.4,557,167.05,N/A,1135.54,67500,Other,1,
1006020036,611,WASHINGTON STREET,MANHATTAN,10014,Yes,1337,63.7,212.8,,N/A,724.78,121150,Office,1,1010398
1006020068,423,HUDSON STREET,MANHATTAN,10014,Yes,186,107.8,307.2,,52,2514.54,269084,Office,1,1010402
1006030028,617,WASHINGTON STREET   ,MANHATTAN,10014,No DOF Record as of 08/01/12,,,,,,,,,,
