"attributes.Accepts.Credit.Cards","attributes.Alcohol","attributes.Ambience.casual","attributes.Ambience.classy","attributes.Ambience.divey","attributes.Ambience.hipster","attributes.Ambience.intimate","attributes.Ambience.romantic","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Attire","attributes.Caters","attributes.Delivery","attributes.Drive.Thru","attributes.Good.For.Groups","attributes.Good.For.breakfast","attributes.Good.For.brunch","attributes.Good.For.dessert","attributes.Good.For.dinner","attributes.Good.For.latenight","attributes.Good.For.lunch","attributes.Good.for.Kids","attributes.Has.TV","attributes.Noise.Level","attributes.Outdoor.Seating","attributes.Parking.garage","attributes.Parking.lot","attributes.Parking.street","attributes.Parking.valet","attributes.Parking.validated","attributes.Price.Range","attributes.Take.out","attributes.Takes.Reservations","attributes.Waiter.Service","business_id","categories.0","categories.1","city","full_address","hours.Friday.close","hours.Friday.open","hours.Monday.close","hours.Monday.open","hours.Thursday.close","hours.Thursday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Wednesday.close","hours.Wednesday.open","latitude","longitude","name","neighborhoods","open","review_count","stars","state","type","attributes.Happy.Hour","hours","attributes","categories.2","categories.3","categories.4","categories.5","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Coat.Check","attributes.Good.For.Dancing","attributes.Music.dj","attributes.Smoking","attributes.Wi.Fi","neighborhoods.0","attributes.Wheelchair.Accessible","attributes.Dogs.Allowed","attributes.BYOB","attributes.BYOB.1Corkage","attributes.Corkage","attributes.Order.at.Counter","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.karaoke","attributes.Music.live","attributes.Music.video","categories","attributes.By.Appointment.Only","categories.6","attributes.Open.24.Hours","attributes.Music","neighborhoods.1","attributes.Hair.Types.Specialized.In.africanamerican","attributes.Hair.Types.Specialized.In.asian","attributes.Hair.Types.Specialized.In.coloring","attributes.Hair.Types.Specialized.In.curly","attributes.Hair.Types.Specialized.In.extensions","attributes.Hair.Types.Specialized.In.kids","attributes.Hair.Types.Specialized.In.perms","attributes.Hair.Types.Specialized.In.straightperms","attributes.Accepts.Insurance","categories.7","attributes.Ages.Allowed","attributes.Dietary.Restrictions.dairy.free","attributes.Dietary.Restrictions.gluten.free","attributes.Dietary.Restrictions.halal","attributes.Dietary.Restrictions.kosher","attributes.Dietary.Restrictions.soy.free","attributes.Dietary.Restrictions.vegan","attributes.Dietary.Restrictions.vegetarian","categories.8","neighborhoods.2","attributes.Parking","categories.9","attributes.Ambience"
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"1ksEqDWneqp8vn1m2zSueg","Vietnamese","Restaurants","Phoenix","3202 E Greenway Rd
Ste 1289
Phoenix, AZ 85032","21:30","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.6281167723143,-112.01163706967,"Pho A.V",NA,TRUE,116,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","11:00","21:00","11:00",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"Dy7TJMsjsxMLmXPY4kNmcg","Vietnamese","Restaurants","Phoenix","2340 W Bell Rd
Ste 110
Phoenix, AZ 85023","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00",33.6406782416876,-112.110540077578,"Banh Mi Bistro Vietnamese Eatery",NA,TRUE,158,4.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"17:00","11:00",NA,NA,NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"average",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"7y_iO-UwcndnqrfaNyeEFw","Vietnamese","Restaurants","Phoenix","202 N Central Ave
Phoenix, AZ 85004","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.4505535,-112.0741097,"Rice Paper",NA,TRUE,36,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","11:00",NA,NA,NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"-K5a0_06H7FYRqqiREHjtA","Vietnamese","Restaurants","Phoenix","6135 N 35th Ave
Phoenix, AZ 85017","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00",33.5250194453694,-112.130455489123,"Pho 602",NA,TRUE,40,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","09:00","21:00","09:00",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"quiet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"QsvRjgQacMMFf8dit7qqDw","Chinese","Restaurants","Phoenix","823 S Central Ave
Phoenix, AZ 85004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.439268,-112.073481,"New Garden Restaurant",NA,TRUE,18,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"ykfTh6HI219NoMsWBxulxw","Chinese","Restaurants","Phoenix","1438 E McDowell Rd
Phoenix, AZ 85006","22:00","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",33.466043,-112.05026,"Gourmet House Of Hong Kong",NA,TRUE,94,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","11:00","21:00","11:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,"yes_free",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"2unQHR9uaRxk3dsW6f3MGA","Chinese","Restaurants","Phoenix","Cofco Chinese Cultural Ctr
668 N 44th St
Phoenix, AZ 85008","21:30","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.4552907,-111.9878697,"Lao Ching Hing",NA,FALSE,49,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","11:30","21:30","11:30",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"yQONzVpX-DEpGSuKMIov6A","Chinese","Restaurants","Phoenix","Cofco Chinese Cultural Center
668 N 44th St, Ste 108
Phoenix, AZ 85008","21:00","16:30","21:00","16:30","21:00","16:30","21:00","16:30","21:00","16:30",33.4554481,-111.9884856,"Szechwan Palace",NA,TRUE,194,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","11:00","21:00","11:00",NA,NA,NA,NA,"free",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"casual",NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"9tefv6uPxoHhp_OlQQJVXA","Chinese","Restaurants","Phoenix","2545 N 32nd St
Phoenix, AZ 85008","21:30","11:00",NA,NA,"21:00","11:00","21:00","11:00","21:00","11:00",33.4766277,-112.0128996,"Canton Wong",NA,TRUE,11,2.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","11:00","21:00","12:00",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"-3WVw1TNQbPBzaKCaQQ1AQ","Chinese","Restaurants","Phoenix","302 E Flower St
Phoenix, AZ 85012","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.4859173,-112.0690737,"China Chili",NA,TRUE,320,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","12:00","21:00","16:30",NA,NA,NA,NA,"no",NA,TRUE,NA,FALSE,"no",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"m9k4BhXgNTBTguxvLNUaEg","Chinese","Restaurants","Phoenix","3015 E Thomas Rd
Ste 7
Phoenix, AZ 85016","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.4797994,-112.0166115,"Kim's Chinese Kitchen",NA,TRUE,16,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","11:00","20:00","11:00",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"3DMvGD8ZmlMQmhwV66hdSA","Chinese","Restaurants","Phoenix","2710 E Indian School Rd
Phoenix, AZ 85016","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.495343,-112.022973,"China Village",NA,TRUE,105,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","11:00","21:30","12:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"nLpV9fo8xml-QHOKyOje2A","Chinese","Restaurants","Phoenix","3923 E Thomas Rd
Phoenix, AZ 85018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4800565579958,-111.997838758408,"Panda Express",NA,TRUE,18,2.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"m9Wqqma30o-hH2fAX7dnug","Chinese","Restaurants","Phoenix","3215 E Indian School Rd
Phoenix, AZ 85018","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",33.494918,-112.012263,"Desert Jade",NA,TRUE,148,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","12:00",NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,"yes_free",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,NA,NA,NA,NA,NA,1,TRUE,FALSE,FALSE,"wLZ--5d4lXImxrG7VhdTyA","Chinese","Restaurants","Phoenix","7000 N 16th St
Ste 100
Phoenix, AZ 85020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5390516,-112.0479698,"Panda Express",NA,TRUE,13,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"F3SEkW6v2LJ5y6Ldo5pPaw","Chinese","Restaurants","Phoenix","1212 E Northern Ave
Phoenix, AZ 85020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5530686,-112.0560674,"Super Dragon",NA,TRUE,94,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"0nyaKW_6QHSJ74OVnDmyhA","Chinese","Restaurants","Phoenix","8801 N 7th St
Phoenix, AZ 85020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5645681,-112.0646444,"China Super Buffet",NA,FALSE,3,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"PkBqPU83bf1zArumGVHqcw","Chinese","Restaurants","Phoenix","7575 N 16th St
Phoenix, AZ 85020","22:00","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",33.546583,-112.0469306,"Bamboo China Restaurant",NA,TRUE,26,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","11:00","21:30","12:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"aozcOaCMwOHG8s-lbZ6_gA","Chinese","Restaurants","Phoenix","350 E Bell Rd
Ste 3
Phoenix, AZ 85022","22:00","11:30","21:30","11:30","21:30","11:30","21:30","11:30","21:30","11:30",33.6418073,-112.0694743,"Flamingo Palace",NA,TRUE,137,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","17:00","21:00","12:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"nW_1gn19lMnS9IF1KlZ-aA","Chinese","Restaurants","Phoenix","777 E Thunderbird Rd
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6075454,-112.0634243,"Pick Up Stix",NA,FALSE,3,2.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"zTfBa__ldlTdbVgSl5h31Q","Chinese","Restaurants","Phoenix","502 E Thunderbird Rd
Phoenix, AZ 85022","22:00","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",33.6080382,-112.0662445,"Bamboo House",NA,TRUE,88,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","11:00","21:00","16:00",NA,NA,NA,NA,"free",NA,TRUE,NA,FALSE,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"quiet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"Pv1H9KIGZTDgSaCDuTUjdQ","Chinese","Restaurants","Phoenix","12835 N Cave Creek Rd
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6035405,-112.0367688,"New North China",NA,TRUE,32,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",FALSE,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,"VTFx4ADDP6nPnlcMHB1-Ow","Chinese","Restaurants","Phoenix","903 E Bell Rd
Ste 101
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6399189,-112.0609246,"Panda Express",NA,TRUE,17,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"quiet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"oMtqDDzpMcFrQwHfeYc1iA","Chinese","Restaurants","Phoenix","814 E Union Hills Dr
Ste C-14
Phoenix, AZ 85024","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",33.6561233,-112.0629591,"Dragon Bowl",NA,TRUE,82,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","11:00","21:30","12:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"bexPpkHMthuCaeC0g0Lrfg","Chinese","Restaurants","Phoenix","10637 N Tatum Blvd
Phoenix, AZ 85028","21:30","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00",33.5842663,-111.9767865,"Panda Express",NA,TRUE,7,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","10:00","21:00","10:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"-nHYKkSJuQ7zzFZ1veRfPg","Chinese","Restaurants","Phoenix","10608 N 32nd St
Phoenix, AZ 85028","21:30","17:00",NA,NA,"21:30","17:00","21:30","17:00","21:30","17:00",33.5828625,-112.0131078,"Little Peking",NA,TRUE,52,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:30","12:00","21:00","12:00",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
