,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
2536,Board,Rated 1 stars out of five stars,David Harris,YAHTZEE® With Buddies - Dice!,Top Grossing Games,Between every roll there are annoying adds. Takes away from the pleasure.,"2,10,2017",Scopely,1,73,667,0,0.25,0.165,0,0.226
2537,Board,Rated 1 stars out of five stars,jasmine dizon,YAHTZEE® With Buddies - Dice!,Top Grossing Games,I love this game but im experiencing problem loading it. I reinstall it many times but still games dont start..,"2,11,2017",Scopely,1,111,668,0,-0.2382,0.16,0,0.117
2538,Board,Rated 3 stars out of five stars,gigi holmes,YAHTZEE® With Buddies - Dice!,Top Grossing Games,Game keeps freezing and won't load dice,"2,11,2017",Scopely,3,39,668,0,-0.1027,0.189,0,0.0
2539,Board,Rated 2 stars out of five stars,Michael Powellnntl,YAHTZEE® With Buddies - Dice!,Top Grossing Games,Less ads really you downloads games to play a game not watch afs every 5 seconds.,"2,10,2017",Scopely,2,81,667,0,0.34,0.0,0,0.156
2540,Board,Rated 2 stars out of five stars,anonymous,YAHTZEE® With Buddies - Dice!,Top Grossing Games,Reinstalled still cant play! Updated still cant play! Ive tried everything . shuts off every time i open to play game.What Now????,"2,11,2017",Scopely,2,130,668,0,-0.7685,0.31,0,0.0
2541,Action,Rated 5 stars out of five stars,Ward Dilworth,War Robots,Top Grossing Games,"Excellent game, lots of variety, lots to learn to get better, but you can have fun as a newbie too. I don't understand the whole Clan vs. squad aspects of the game, which might earn me more resources. Advice to players? Resist the urge to spend gold on robots or weapons until you get AT LEAST your 4th robot slot, and preferably your 5th (still working on my 5th). The more robots you can bring to war, the more fun and points/resources you will have/earn.","1,19,2017",Pixonic LLC,5,457,645,0,0.4588,0.093,0,0.133
2542,Action,Rated 5 stars out of five stars,Cole P,War Robots,Top Grossing Games,"Easily one of the best shooter apps I have ever played. For a free to play its amazing. Pay for some gold if you want to get a premium mech, but I haven't needed it yet as a little strategy has gone a long way. My only criticism is I wish I could choose witch weapons fire when I want. That being said I will probably dump a few bucks on this game to unlock its full potential.  To the development team keep up the good work!","1,31,2017",Pixonic LLC,5,425,657,0,-0.1759,0.184,0,0.223
2543,Action,Rated 5 stars out of five stars,Adrian Aniceto,War Robots,Top Grossing Games,"This is the kind of game I've been wanting forever now, an action-packed, fast-paced, graphical refined, mech warrior shoot-em-up. I love this game; it is so addictive, I can't stop playing it! But one small request I have is that recently you changed the names of the weapons (ex. ECC Thunder is now just Thunder). I feel as though that feature was an interesting one and that it should be brought back.","1,19,2017",Pixonic LLC,5,404,645,0,0.7052,0.058,0,0.122
2544,Action,Rated 5 stars out of five stars,Daniel Muir,War Robots,Top Grossing Games,"Mechwarrior that I can take anywhere!  One of my favourite genres of gaming and this works wonderously for mobile. Hell, this has even more of what I'm looking for than some co sole games involving mechs.  I would enjoy more playgrounds than the usual 2 or 3 fields and maybe different game types because what's here can eventually get stale. I always come back though!","1,22,2017",Pixonic LLC,5,369,648,0,-0.4559,0.078,0,0.048
2545,Action,Rated 5 stars out of five stars,Krish,War Robots,Top Grossing Games,This game is great and thank you it now works fine on my network and this game is great something better than clash of clans where you just sit and play this game has some real action and talents .  Still waiting for features like global chan improved squad system new maps robots weapons and pls the spectate battle option at the starring.   Also american bots are way too overpowered pls buff the galahad to keep pace with rogatka and doc,"1,20,2017",Pixonic LLC,5,440,646,0,0.9661,0.054,0,0.286
2546,Action,Rated 4 stars out of five stars,KRS Apple,War Robots,Top Grossing Games,"I like how they put a girl with big melons to ask if I'm enjoying the game lol This is a great game though. My son loves it and I play it just as much as he does. If you have any issues the team is always there to support you right away, not every app has that. They truly earned the 5 star rating. UPDATE: Game keeps freezing after each round, after selecting an upgrade, nearly anything is causing it to freeze now. Feb 8.","2,9,2017",Pixonic LLC,4,424,666,0,0.9729,0.014,0,0.262
2547,Action,Rated 5 stars out of five stars,Sourik Bhar,War Robots,Top Grossing Games,"I was always a fan of free games, never downloaded a paid one. This is one hell of a free game that enticed me so much that I paid something just because the developers should not go unrewarded from my end. No ads, affordable weapons & robots as you level up. Perhaps the best mobile game I've played. These real time 6 vs 6 matches absolutely captivates you, provided you have a fast net connection.","1,20,2017",Pixonic LLC,5,400,646,0,0.7003,0.117,0,0.186
2548,Action,Rated 5 stars out of five stars,Bill Prince,War Robots,Top Grossing Games,GREAT GAME BUT. HOW COME I NEVER WIN ANY NEW ROBOTS OR ANY ROBOTS ??  ONLY SILVER AND SOMETIMES GOLD. OR LOW GRADE JUNK. IVE BEEN A FAITHFULL PLAYER OF THIS GAME OVER A YEAR AND SPEND GOOD MONEY TOO.  LOOK OUT FOR US. YOUR FAITHFUL PLAYERS. HOOK US UP EVERY NOW AND THEN. OUR ALOT OF US WILL UNINSTALL AND FIND ANOTHER GAME THAT THE DEVELOPERS. TREAT BETTER.  NOT TRYING TO SOUND LIKE A BUTTHOLE BUT THE TRUTH IS THE TRUTH,"1,30,2017",Pixonic LLC,5,422,656,0,0.9916,0.033,0,0.367
2549,Action,Rated 4 stars out of five stars,Troydan Suter,Legacy of Discord-FuriousWings,Top Grossing Games,"Very cool and gets very addictive quickly. As with most things in life, if you want to get ahead, you have to spend some IRL money but it's worth it. Only thing I would change is the way Icefire Fields is determined. Instead of matching random teams, I'd look at maybe averaging out the BR of each team and matching them like that, because with my BR of 1 million, I don't particularly enjoy facing a whole team with BR's with 2 million+.","2,7,2017",GTarcade,4,438,664,0,0.7077,0.043,0,0.133
2550,Puzzle,Rated 5 stars out of five stars,Qwanta Pellerin,Wizard of Oz: Magic Match,Top Grossing Games,This game is so addictive.,"2,10,2017",Zynga,5,26,667,0,0.0,0.0,0,0.0
2551,Puzzle,Rated 5 stars out of five stars,Jodie Todd,Wizard of Oz: Magic Match,Top Grossing Games,Great game to play,"2,10,2017",Zynga,5,18,667,0,0.7579,0.0,0,0.765
2552,Puzzle,Rated 5 stars out of five stars,Lisa M,Wizard of Oz: Magic Match,Top Grossing Games,Wish more of my friends would play,"2,10,2017",Zynga,5,34,667,0,0.8158,0.0,0,0.679
2553,Puzzle,Rated 5 stars out of five stars,anonymous,Wizard of Oz: Magic Match,Top Grossing Games,Its so addictive great graphics,"2,11,2017",Zynga,5,31,668,0,0.6573,0.0,0,0.523
2554,Puzzle,Rated 5 stars out of five stars,Melanie Michel,Wizard of Oz: Magic Match,Top Grossing Games,"The only complaint I have is that if available moves not totally out, then I wish I could use them despite if the level is passed with say one star. Say I have 5 moves left, then maybe had I been able to use those spare 5 moves I could possibly increase my chances on two or even 3 stars, and say I passed with 3 stars, it would be sweet if any extra moves could be transferred to my next level... of course I wouldn't expect it with every life on the next level, just with the previous life that passed the previous level... Just a little input, hope I was helpful!.. Thank you...","2,7,2017",Zynga,5,581,664,0,0.9058,0.02,0,0.139
2555,Puzzle,Rated 2 stars out of five stars,anonymous,Wizard of Oz: Magic Match,Top Grossing Games,"Beautiful! Graphics and voices  straight from the movie. I love it! BUT, here's the rub: you reach the point after an hour or two where you run out of lives. You can buy 10 lives for 99 cents, or wait 30 minutes for the game to give you 1 life. But, you lose that life the first time you don't make it through a screen. So, that's not a realistic option. Make no mistake, this is pay to play. I love the game. But at 99 cents for around 2 hours of gameplay, too rich for me!","2,2,2017",Zynga,2,474,659,0,0.9057,0.097,0,0.197
2556,Puzzle,Rated 5 stars out of five stars,Kori Lynn Porteous,Wizard of Oz: Magic Match,Top Grossing Games,The magic wand is cool for sure. Other handy features available for success is the  Interaction helping other players as well as them helping you! When your STUCK! on a particular level it a down home Country Feeling!  I Love the Graphics when you have mastered a great play! It's like watching  a great Fireworks Display! That does it for me! It keeps me coming back for more! I will never stop playing! Plus this movie was my all time favorite.,"1,28,2017",Zynga,5,446,654,0,0.9868,0.042,0,0.387
2557,Puzzle,Rated 3 stars out of five stars,Doe Ellis,Wizard of Oz: Magic Match,Top Grossing Games,"Really enjoy this game! However, it's impossible to get past level 59! Have played it over 10 times and still not passed it! How are you supposed to get rid of those infernal 6 white balls? When a new level with completely different rules begins, PLEASE provide hints on how to play that level!","2,5,2017",Zynga,3,294,662,0,0.9099,0.0,0,0.207
2558,Puzzle,Rated 5 stars out of five stars,Donna Jang,Wizard of Oz: Magic Match,Top Grossing Games,The Wizard of Oz has always been my absolute favorite movie of all time.I got out of the habit of watching about 14 yrs ago due to a tragic life event. This game is wonderful and basically movie by smartphone.....just follow the yellow brick road! Thank you so very much. I am off to see the wizard the wonderful wizard of oz!,"2,10,2017",Zynga,5,326,667,0,0.8881,0.042,0,0.189
