Year,Leading.Cause,Sex,Race_Ethnicity,Deaths,Death.Rate,Age.Adjusted.Death.Rate,Population,TotalMortality,PrematureDeathsPercent,InfantMortality,MotorVehicleMortality,UnintentionalInjuryMortality,UnintentionalInjuryHospitalizations,PoisoningHospitalizations,FallHospitalizations,AsthmaHospitalizations,AsthmaHospitalizationsBelow17,ChronicLowerRespiratoryDiseaseMortality,ChronicLowerRespiratoryDiseaseHospitalizations,DiabetesMortality,DiabetesPrimaryDiagnosisHospitalizations,DiabetesAnyDiagnosisHospitalizations,DiabetesShortTermComplicationsHospitalizations,DiabetesShortTermComplicationsHospitalizations18Up,LungCancerIncidence,ColorectalCancerMortality,ColorectalCancerIncidence,FemaleBreastCancerMortality,FemaleLateStageBreastCancerIncidence,CervixUteriCancerMortality,CervicalCancerIncidence,DrugRelatedHospitalizations,SuicideMortality,HeartDiseaseMortality,HeartDiseaseHospitalizations,CerebrovascularDiseaseStrokeMortality,CerebrovascularDiseaseStrokeHospitalizations,CoronaryHeartDiseaseMortality,CoronaryHeartDiseaseHospitalizations,CongestiveHeartFailureMortality,CongestiveHeartFailureHospitalizations,YearsOfPotentialLifeLost
2007,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,189,17.3,36.7,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2007,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,530,39.6,32.9,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,22,4.3,3.9,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2007,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,36,7.4,7.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2007,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,187,14,12.7,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,395,76.7,88.4,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2007,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1800,171,161.7,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2007,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,969,83,100.7,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2007,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3518,245.2,167.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,528,109.1,145.9,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2007,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1523,178.7,229.4,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2007,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1013,92.9,163.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2007,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3356,250.9,213.7,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Black Non-Hispanic,87,8.3,7.4,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2007,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Black Non-Hispanic,163,19.1,19,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2007,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,183,16.8,17.9,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2007,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,261,19.5,17.6,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Asian and Pacific Islander,13,2.5,3.2,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2007,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,White Non-Hispanic,89,6.2,3.5,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2007,Septicemia (A40-A41),F,Black Non-Hispanic,89,8.5,8.1,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2007,Septicemia (A40-A41),F,Hispanic,49,4.2,5.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,36,6.8,8.5,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Black Non-Hispanic,70,6.7,6.4,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Hispanic,68,5.8,6.6,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,193,13.4,9.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,53,10.6,12.2,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,146,17.2,18.1,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,186,16.8,20.6,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,272,20.3,18.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,All Other Causes,F,Asian and Pacific Islander,214,40.2,50.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,All Other Causes,F,Black Non-Hispanic,1268,121,116.1,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,All Other Causes,F,Hispanic,885,74.9,90.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,All Other Causes,F,White Non-Hispanic,1706,118.9,78.6,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,All Other Causes,M,Asian and Pacific Islander,238,47.8,63.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,All Other Causes,M,Black Non-Hispanic,1216,143.2,163.5,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,All Other Causes,M,Hispanic,1069,96.7,139.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,All Other Causes,M,White Non-Hispanic,1824,135.9,119.9,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,Alzheimer's Disease (G30),F,White Non-Hispanic,151,10.5,5.1,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,286,33.7,33.8,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,65,12.2,15.4,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,267,25.5,23.6,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,152,12.9,16.4,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,379,26.4,14.9,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,48,9.6,14.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,206,24.3,31,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,124,11.2,18.8,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,245,18.3,15.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Chronic Liver Disease and Cirrhosis (K70, K73)",F,Hispanic,63,5.3,6.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,149,13.5,16.8,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,30,5.6,7.9,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,191,18.2,17.1,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,156,13.2,16.8,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,518,36.1,21.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,46,9.2,16.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,169,19.9,26.4,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,132,11.9,22.8,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,347,25.9,21.8,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",M,Asian and Pacific Islander,14,2.8,3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,47,8.8,11.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,380,36.3,34.3,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Diabetes Mellitus (E10-E14),F,Hispanic,228,19.3,24.1,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,210,14.6,8.8,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,52,10.4,14.9,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,265,31.2,40.2,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,Diabetes Mellitus (E10-E14),M,Hispanic,191,17.3,31.3,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,246,18.3,15.6,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,456,85.6,117.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2008,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2725,260.1,243.6,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2008,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1445,122.3,160.7,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2008,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,White Non-Hispanic,6836,476.2,245.5,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2008,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Asian and Pacific Islander,546,109.6,166.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
